init_magnet,Energy,Density,order,init_stab,length,init_freeze,sample
0.2,-0.81640625,0.1865234375,off_first,0.6,0,0.15,2114889869
0.2,-0.91796875,0.05615234375,random,0.6,4,0.15,2114889869
0.2,-0.759765625,0.205078125,off_first,0.8,0,0.15,2114889869
0.2,-0.90234375,0.0654296875,random,0.8,2,0.15,2114889869
0.2,-0.66015625,0.2646484375,off_first,1.0,0,0.15,2114889869
0.2,-0.787109375,0.1484375,random,1.0,1,0.15,2114889869
0.4,-0.9921875,0.001953125,off_first,0.0,0,0.15,2114889869
0.4,-1.0,0.0,random,0.0,1,0.15,2114889869
0.4,-0.984375,0.0107421875,off_first,0.2,0,0.15,2114889869
0.4,-1.0,0.0,random,0.2,1,0.15,2114889869
0.4,-0.935546875,0.041015625,off_first,0.4,0,0.15,2114889869
0.4,-1.0,0.0,random,0.4,1,0.15,2114889869
0.4,-0.890625,0.1044921875,off_first,0.5,0,0.15,2114889869
0.4,-0.974609375,0.01806640625,random,0.5,2,0.15,2114889869
0.4,-0.892578125,0.0732421875,off_first,0.6,0,0.15,2114889869
0.4,-1.0,0.0,random,0.6,1,0.15,2114889869
0.4,-0.896484375,0.0634765625,off_first,0.8,0,0.15,2114889869
0.4,-0.95703125,0.0234375,random,0.8,1,0.15,2114889869
0.4,-0.83203125,0.0947265625,off_first,1.0,0,0.15,2114889869
0.4,-0.94921875,0.02734375,random,1.0,1,0.15,2114889869
-0.4,-0.9921875,0.001953125,off_first,0.0,0,0.12,2114889869
-0.4,-1.0,0.0,random,0.0,1,0.12,2114889869
-0.4,-0.638671875,0.748046875,off_first,0.2,0,0.12,2114889869
-0.4,-0.935546875,0.09169921875,random,0.2,20,0.12,2114889869
-0.4,-0.625,0.7822265625,off_first,0.4,0,0.12,2114889869
-0.4,-0.646484375,0.56005859375,random,0.4,180,0.12,2114889869
-0.4,-0.60546875,0.80859375,off_first,0.5,0,0.12,2114889869
-0.4,-0.630859375,0.5665108816964286,random,0.5,1680,0.12,2114889869
-0.4,-0.556640625,0.76171875,off_first,0.6,0,0.12,2114889869
-0.4,-0.583984375,0.5884021577380952,random,0.6,84,0.12,2114889869
-0.4,-0.5625,0.787109375,off_first,0.8,0,0.12,2114889869
-0.4,-0.57421875,0.6005859375,random,0.8,6,0.12,2114889869
-0.4,-0.5390625,0.7353515625,off_first,1.0,0,0.12,2114889869
-0.4,-0.525390625,0.662109375,random,1.0,1,0.12,2114889869
-0.2,-0.89453125,0.228515625,off_first,0.0,0,0.12,2114889869
-0.2,-1.0,0.0,random,0.0,1,0.12,2114889869
-0.2,-0.65625,0.7021484375,off_first,0.2,0,0.12,2114889869
-0.2,-0.8828125,0.166259765625,random,0.2,840,0.12,2114889869
-0.2,-0.6171875,0.7744140625,off_first,0.4,0,0.12,2114889869
-0.2,-0.830078125,0.20927734375,random,0.4,420,0.12,2114889869
-0.2,-0.6328125,0.6435546875,off_first,0.5,0,0.12,2114889869
-0.2,-0.765625,0.2450939360119048,random,0.5,84,0.12,2114889869
-0.2,-0.58203125,0.6826171875,off_first,0.6,0,0.12,2114889869
-0.2,-0.689453125,0.35009765625,random,0.6,60,0.12,2114889869
-0.2,-0.55078125,0.6875,off_first,0.8,0,0.12,2114889869
-0.2,-0.615234375,0.466796875,random,0.8,6,0.12,2114889869
-0.2,-0.515625,0.6416015625,off_first,1.0,0,0.12,2114889869
-0.2,-0.5390625,0.4931640625,random,1.0,1,0.12,2114889869
0.0,-0.916015625,0.1240234375,off_first,0.0,0,0.12,2114889869
0.0,-1.0,0.0,random,0.0,1,0.12,2114889869
0.0,-0.669921875,0.607421875,off_first,0.2,0,0.12,2114889869
0.0,-0.990234375,0.005859375,random,0.2,1,0.12,2114889869
0.0,-0.65625,0.583984375,off_first,0.4,0,0.12,2114889869
0.0,-0.896484375,0.08317057291666667,random,0.4,12,0.12,2114889869
0.0,-0.65234375,0.455078125,off_first,0.5,0,0.12,2114889869
0.0,-0.8515625,0.13051060267857142,random,0.5,168,0.12,2114889869
0.0,-0.638671875,0.5087890625,off_first,0.6,0,0.12,2114889869
0.0,-0.837890625,0.1396484375,random,0.6,6,0.12,2114889869
0.0,-0.60546875,0.48828125,off_first,0.8,0,0.12,2114889869
0.0,-0.734375,0.224609375,random,0.8,6,0.12,2114889869
0.0,-0.5,0.490234375,off_first,1.0,0,0.12,2114889869
0.0,-0.646484375,0.2783203125,random,1.0,1,0.12,2114889869
0.2,-0.9921875,0.001953125,off_first,0.0,0,0.12,2114889869
0.2,-1.0,0.0,random,0.0,1,0.12,2114889869
0.2,-0.779296875,0.3515625,off_first,0.2,0,0.12,2114889869
0.2,-1.0,0.0,random,0.2,1,0.12,2114889869
0.2,-0.783203125,0.310546875,off_first,0.4,0,0.12,2114889869
0.2,-0.96875,0.02587890625,random,0.4,6,0.12,2114889869
0.2,-0.771484375,0.2734375,off_first,0.5,0,0.12,2114889869
0.2,-0.93359375,0.04752604166666666,random,0.5,3,0.12,2114889869
0.2,-0.767578125,0.2255859375,off_first,0.6,0,0.12,2114889869
0.2,-0.94921875,0.0341796875,random,0.6,2,0.12,2114889869
0.2,-0.66015625,0.3515625,off_first,0.8,0,0.12,2114889869
0.2,-0.833984375,0.1376953125,random,0.8,2,0.12,2114889869
0.2,-0.646484375,0.2861328125,off_first,1.0,0,0.12,2114889869
0.2,-0.802734375,0.138671875,random,1.0,1,0.12,2114889869
0.4,-1.0,0.0,off_first,0.0,0,0.12,2114889869
0.4,-1.0,0.0,random,0.0,1,0.12,2114889869
0.4,-0.98828125,0.0087890625,off_first,0.2,0,0.12,2114889869
0.4,-1.0,0.0,random,0.2,1,0.12,2114889869
0.4,-0.90234375,0.0927734375,off_first,0.4,0,0.12,2114889869
0.4,-1.0,0.0,random,0.4,1,0.12,2114889869
0.4,-0.876953125,0.0966796875,off_first,0.5,0,0.12,2114889869
0.4,-0.96484375,0.02490234375,random,0.5,2,0.12,2114889869
0.4,-0.884765625,0.072265625,off_first,0.6,0,0.12,2114889869
0.4,-0.9765625,0.01171875,random,0.6,1,0.12,2114889869
0.4,-0.837890625,0.1298828125,off_first,0.8,0,0.12,2114889869
0.4,-0.93359375,0.04052734375,random,0.8,2,0.12,2114889869
0.4,-0.833984375,0.1142578125,off_first,1.0,0,0.12,2114889869
0.4,-0.896484375,0.0576171875,random,1.0,1,0.12,2114889869
-0.4,-0.984375,0.00390625,off_first,0.0,0,0.17,2114889869
-0.4,-1.0,0.0,random,0.0,1,0.17,2114889869
-0.4,-0.888671875,0.1513671875,off_first,0.2,0,0.17,2114889869
-0.4,-0.96875,0.0341796875,random,0.2,2,0.17,2114889869
-0.4,-0.603515625,0.580078125,off_first,0.4,0,0.17,2114889869
-0.4,-0.765625,0.2667643229166667,random,0.4,12,0.17,2114889869
-0.4,-0.60546875,0.607421875,off_first,0.5,0,0.17,2114889869
-0.4,-0.69921875,0.3803773537660257,random,0.5,780,0.17,2114889869
-0.4,-0.55078125,0.6259765625,off_first,0.6,0,0.17,2114889869
-0.4,-0.615234375,0.4306640625,random,0.6,60,0.17,2114889869
-0.4,-0.498046875,0.6806640625,off_first,0.8,0,0.17,2114889869
-0.4,-0.5546875,0.5361328125,random,0.8,6,0.17,2114889869
-0.4,-0.4296875,0.640625,off_first,1.0,0,0.17,2114889869
-0.4,-0.4453125,0.537109375,random,1.0,1,0.17,2114889869
-0.2,-1.0,0.0,off_first,0.0,0,0.17,2114889869
-0.2,-1.0,0.0,random,0.0,1,0.17,2114889869
-0.2,-0.818359375,0.2392578125,off_first,0.2,0,0.17,2114889869
-0.2,-0.98828125,0.0078125,random,0.2,1,0.17,2114889869
-0.2,-0.658203125,0.4990234375,off_first,0.4,0,0.17,2114889869
-0.2,-0.783203125,0.21506258753501398,random,0.4,714,0.17,2114889869
-0.2,-0.6328125,0.4453125,off_first,0.5,0,0.17,2114889869
-0.2,-0.78125,0.2268880208333333,random,0.5,60,0.17,2114889869
-0.2,-0.59765625,0.57421875,off_first,0.6,0,0.17,2114889869
-0.2,-0.724609375,0.292578125,random,0.6,30,0.17,2114889869
-0.2,-0.525390625,0.6142578125,off_first,0.8,0,0.17,2114889869
-0.2,-0.6171875,0.3649088541666667,random,0.8,12,0.17,2114889869
-0.2,-0.470703125,0.50390625,off_first,1.0,0,0.17,2114889869
-0.2,-0.564453125,0.365234375,random,1.0,1,0.17,2114889869
0.0,-1.0,0.0,off_first,0.0,0,0.17,2114889869
0.0,-1.0,0.0,random,0.0,1,0.17,2114889869
0.0,-0.927734375,0.0771484375,off_first,0.2,0,0.17,2114889869
0.0,-1.0,0.0,random,0.2,1,0.17,2114889869
0.0,-0.771484375,0.267578125,off_first,0.4,0,0.17,2114889869
0.0,-0.935546875,0.0634765625,random,0.4,6,0.17,2114889869
0.0,-0.6328125,0.4287109375,off_first,0.5,0,0.17,2114889869
0.0,-0.94921875,0.04282924107142857,random,0.5,21,0.17,2114889869
0.0,-0.623046875,0.4296875,off_first,0.6,0,0.17,2114889869
0.0,-0.798828125,0.1591796875,random,0.6,2,0.17,2114889869
0.0,-0.599609375,0.4326171875,off_first,0.8,0,0.17,2114889869
0.0,-0.80078125,0.17041015625,random,0.8,6,0.17,2114889869
0.0,-0.595703125,0.376953125,off_first,1.0,0,0.17,2114889869
0.0,-0.716796875,0.2275390625,random,1.0,1,0.17,2114889869
0.2,-1.0,0.0,off_first,0.0,0,0.17,2114889869
0.2,-1.0,0.0,random,0.0,1,0.17,2114889869
0.2,-1.0,0.0,off_first,0.2,0,0.17,2114889869
0.2,-1.0,0.0,random,0.2,1,0.17,2114889869
0.2,-0.83203125,0.193359375,off_first,0.4,0,0.17,2114889869
0.2,-0.9921875,0.00390625,random,0.4,1,0.17,2114889869
0.2,-0.830078125,0.1640625,off_first,0.5,0,0.17,2114889869
0.2,-0.974609375,0.01611328125,random,0.5,4,0.17,2114889869
0.2,-0.787109375,0.2099609375,off_first,0.6,0,0.17,2114889869
0.2,-0.958984375,0.0244140625,random,0.6,1,0.17,2114889869
0.2,-0.775390625,0.185546875,off_first,0.8,0,0.17,2114889869
0.2,-0.876953125,0.09130859375,random,0.8,2,0.17,2114889869
0.2,-0.720703125,0.2041015625,off_first,1.0,0,0.17,2114889869
0.2,-0.8515625,0.0947265625,random,1.0,1,0.17,2114889869
0.4,-1.0,0.0,off_first,0.0,0,0.17,2114889869
0.4,-1.0,0.0,random,0.0,1,0.17,2114889869
0.4,-0.98046875,0.0224609375,off_first,0.2,0,0.17,2114889869
0.4,-1.0,0.0,random,0.2,1,0.17,2114889869
0.4,-0.912109375,0.087890625,off_first,0.4,0,0.17,2114889869
0.4,-1.0,0.0,random,0.4,1,0.17,2114889869
0.4,-0.95703125,0.0302734375,off_first,0.5,0,0.17,2114889869
0.4,-0.9921875,0.00390625,random,0.5,1,0.17,2114889869
0.4,-0.94140625,0.0400390625,off_first,0.6,0,0.17,2114889869
0.4,-0.9921875,0.00390625,random,0.6,1,0.17,2114889869
0.4,-0.87890625,0.0849609375,off_first,0.8,0,0.17,2114889869
0.4,-0.951171875,0.029296875,random,0.8,1,0.17,2114889869
0.4,-0.87109375,0.078125,off_first,1.0,0,0.17,2114889869
0.4,-0.943359375,0.033203125,random,1.0,1,0.17,2114889869
-0.4,-1.0,0.0,off_first,0.0,0,0.15,21148898145
-0.4,-1.0,0.0,random,0.0,1,0.15,21148898145
-0.4,-0.76171875,0.3564453125,off_first,0.2,0,0.15,21148898145
-0.4,-0.962890625,0.04296875,random,0.2,10,0.15,21148898145
-0.4,-0.587890625,0.6787109375,off_first,0.4,0,0.15,21148898145
-0.4,-0.751953125,0.3081868489583333,random,0.4,60,0.15,21148898145
-0.4,-0.58203125,0.6650390625,off_first,0.5,0,0.15,21148898145
-0.4,-0.673828125,0.42194010416666666,random,0.5,60,0.15,21148898145
-0.4,-0.521484375,0.712890625,off_first,0.6,0,0.15,21148898145
-0.4,-0.650390625,0.4303385416666667,random,0.6,12,0.15,21148898145
-0.4,-0.513671875,0.7275390625,off_first,0.8,0,0.15,21148898145
-0.4,-0.51953125,0.59423828125,random,0.8,12,0.15,21148898145
-0.4,-0.51171875,0.7109375,off_first,1.0,0,0.15,21148898145
-0.4,-0.517578125,0.5927734375,random,1.0,1,0.15,21148898145
-0.2,-1.0,0.0,off_first,0.0,0,0.15,21148898145
-0.2,-1.0,0.0,random,0.0,1,0.15,21148898145
-0.2,-0.748046875,0.4501953125,off_first,0.2,0,0.15,21148898145
-0.2,-0.978515625,0.017578125,random,0.2,1,0.15,21148898145
-0.2,-0.63671875,0.564453125,off_first,0.4,0,0.15,21148898145
-0.2,-0.80078125,0.24306640625,random,0.4,60,0.15,21148898145
-0.2,-0.58984375,0.5537109375,off_first,0.5,0,0.15,21148898145
-0.2,-0.76953125,0.21256510416666666,random,0.5,84,0.15,21148898145
-0.2,-0.591796875,0.568359375,off_first,0.6,0,0.15,21148898145
-0.2,-0.732421875,0.303955078125,random,0.6,12,0.15,21148898145
-0.2,-0.537109375,0.60546875,off_first,0.8,0,0.15,21148898145
-0.2,-0.5859375,0.41650390625,random,0.8,6,0.15,21148898145
-0.2,-0.509765625,0.59375,off_first,1.0,0,0.15,21148898145
-0.2,-0.5390625,0.447265625,random,1.0,1,0.15,21148898145
0.0,-1.0,0.0,off_first,0.0,0,0.15,21148898145
0.0,-1.0,0.0,random,0.0,1,0.15,21148898145
0.0,-0.943359375,0.052734375,off_first,0.2,0,0.15,21148898145
0.0,-0.9921875,0.00390625,random,0.2,1,0.15,21148898145
0.0,-0.662109375,0.4482421875,off_first,0.4,0,0.15,21148898145
0.0,-0.93359375,0.04541015625,random,0.4,12,0.15,21148898145
0.0,-0.65625,0.4169921875,off_first,0.5,0,0.15,21148898145
0.0,-0.9453125,0.0400390625,random,0.5,3,0.15,21148898145
0.0,-0.64453125,0.4130859375,off_first,0.6,0,0.15,21148898145
0.0,-0.7890625,0.19384765625,random,0.6,60,0.15,21148898145
0.0,-0.59375,0.416015625,off_first,0.8,0,0.15,21148898145
0.0,-0.7265625,0.21728515625,random,0.8,2,0.15,21148898145
0.0,-0.55859375,0.41015625,off_first,1.0,0,0.15,21148898145
0.0,-0.69921875,0.2431640625,random,1.0,1,0.15,21148898145
0.2,-1.0,0.0,off_first,0.0,0,0.15,21148898145
0.2,-1.0,0.0,random,0.0,1,0.15,21148898145
0.2,-0.859375,0.2001953125,off_first,0.2,0,0.15,21148898145
0.2,-1.0,0.0,random,0.2,1,0.15,21148898145
0.2,-0.83984375,0.15625,off_first,0.4,0,0.15,21148898145
0.2,-0.982421875,0.009765625,random,0.4,1,0.15,21148898145
0.2,-0.744140625,0.2841796875,off_first,0.5,0,0.15,21148898145
0.2,-0.966796875,0.0224609375,random,0.5,4,0.15,21148898145
0.2,-0.798828125,0.197265625,off_first,0.6,0,0.15,21148898145
0.2,-0.927734375,0.05712890625,random,0.6,4,0.15,21148898145
0.2,-0.7109375,0.2666015625,off_first,0.8,0,0.15,21148898145
0.2,-0.89453125,0.0703125,random,0.8,1,0.15,21148898145
0.2,-0.673828125,0.244140625,off_first,1.0,0,0.15,21148898145
0.2,-0.794921875,0.138671875,random,1.0,1,0.15,21148898145
0.4,-0.9921875,0.001953125,off_first,0.0,0,0.15,21148898145
0.4,-1.0,0.0,random,0.0,1,0.15,21148898145
0.4,-0.95703125,0.04296875,off_first,0.2,0,0.15,21148898145
0.4,-1.0,0.0,random,0.2,1,0.15,21148898145
0.4,-0.91796875,0.1005859375,off_first,0.4,0,0.15,21148898145
0.4,-0.9921875,0.00390625,random,0.4,1,0.15,21148898145
0.4,-0.92578125,0.0576171875,off_first,0.5,0,0.15,21148898145
0.4,-0.9921875,0.00390625,random,0.5,1,0.15,21148898145
0.4,-0.880859375,0.0947265625,off_first,0.6,0,0.15,21148898145
0.4,-0.97265625,0.01611328125,random,0.6,2,0.15,21148898145
0.4,-0.896484375,0.0693359375,off_first,0.8,0,0.15,21148898145
0.4,-0.939453125,0.033203125,random,0.8,1,0.15,21148898145
0.4,-0.859375,0.0947265625,off_first,1.0,0,0.15,21148898145
0.4,-0.93359375,0.044921875,random,1.0,1,0.15,21148898145
-0.4,-0.912109375,0.1943359375,off_first,0.0,0,0.12,21148898145
-0.4,-1.0,0.0,random,0.0,1,0.12,21148898145
-0.4,-0.669921875,0.7060546875,off_first,0.2,0,0.12,21148898145
-0.4,-0.869140625,0.19205729166666666,random,0.2,60,0.12,21148898145
-0.4,-0.595703125,0.7978515625,off_first,0.4,0,0.12,21148898145
-0.4,-0.689453125,0.43568638392857145,random,0.4,84,0.12,21148898145
-0.4,-0.595703125,0.7861328125,off_first,0.5,0,0.12,21148898145
-0.4,-0.615234375,0.5256928943452381,random,0.5,84,0.12,21148898145
-0.4,-0.62109375,0.7958984375,off_first,0.6,0,0.12,21148898145
-0.4,-0.625,0.58349609375,random,0.6,168,0.12,21148898145
-0.4,-0.57421875,0.7421875,off_first,0.8,0,0.12,21148898145
-0.4,-0.55859375,0.6155831473214286,random,0.8,42,0.12,21148898145
-0.4,-0.55078125,0.7763671875,off_first,1.0,0,0.12,21148898145
-0.4,-0.541015625,0.6298828125,random,1.0,1,0.12,21148898145
-0.2,-1.0,0.0,off_first,0.0,0,0.12,21148898145
-0.2,-1.0,0.0,random,0.0,1,0.12,21148898145
-0.2,-0.654296875,0.6796875,off_first,0.2,0,0.12,21148898145
-0.2,-0.98046875,0.016462053571428572,random,0.2,7,0.12,21148898145
-0.2,-0.681640625,0.5849609375,off_first,0.4,0,0.12,21148898145
-0.2,-0.828125,0.2121125944368132,random,0.4,5460,0.12,21148898145
-0.2,-0.595703125,0.71484375,off_first,0.5,0,0.12,21148898145
-0.2,-0.69921875,0.33251953125,random,0.5,60,0.12,21148898145
-0.2,-0.587890625,0.6669921875,off_first,0.6,0,0.12,21148898145
-0.2,-0.705078125,0.36265345982142855,random,0.6,42,0.12,21148898145
-0.2,-0.5625,0.6689453125,off_first,0.8,0,0.12,21148898145
-0.2,-0.59765625,0.4879557291666667,random,0.8,12,0.12,21148898145
-0.2,-0.5078125,0.642578125,off_first,1.0,0,0.12,21148898145
-0.2,-0.55859375,0.501953125,random,1.0,1,0.12,21148898145
0.0,-1.0,0.0,off_first,0.0,0,0.12,21148898145
0.0,-1.0,0.0,random,0.0,1,0.12,21148898145
0.0,-0.736328125,0.5205078125,off_first,0.2,0,0.12,21148898145
0.0,-0.966796875,0.0341796875,random,0.2,7,0.12,21148898145
0.0,-0.708984375,0.44921875,off_first,0.4,0,0.12,21148898145
0.0,-0.875,0.140625,random,0.4,60,0.12,21148898145
0.0,-0.62109375,0.5380859375,off_first,0.5,0,0.12,21148898145
0.0,-0.85546875,0.11572265625,random,0.5,6,0.12,21148898145
0.0,-0.625,0.5078125,off_first,0.6,0,0.12,21148898145
0.0,-0.740234375,0.24169921875,random,0.6,60,0.12,21148898145
0.0,-0.623046875,0.46875,off_first,0.8,0,0.12,21148898145
0.0,-0.75,0.1953125,random,0.8,12,0.12,21148898145
0.0,-0.537109375,0.4736328125,off_first,1.0,0,0.12,21148898145
0.0,-0.626953125,0.314453125,random,1.0,1,0.12,21148898145
0.2,-1.0,0.0,off_first,0.0,0,0.12,21148898145
0.2,-1.0,0.0,random,0.0,1,0.12,21148898145
0.2,-0.845703125,0.2333984375,off_first,0.2,0,0.12,21148898145
0.2,-1.0,0.0,random,0.2,1,0.12,21148898145
0.2,-0.79296875,0.2841796875,off_first,0.4,0,0.12,21148898145
0.2,-1.0,0.0,random,0.4,1,0.12,21148898145
0.2,-0.7578125,0.341796875,off_first,0.5,0,0.12,21148898145
0.2,-0.89453125,0.09995814732142858,random,0.5,42,0.12,21148898145
0.2,-0.744140625,0.24609375,off_first,0.6,0,0.12,21148898145
0.2,-0.912109375,0.0634765625,random,0.6,3,0.12,21148898145
0.2,-0.6953125,0.302734375,off_first,0.8,0,0.12,21148898145
0.2,-0.8515625,0.10546875,random,0.8,6,0.12,21148898145
0.2,-0.626953125,0.298828125,off_first,1.0,0,0.12,21148898145
0.2,-0.779296875,0.146484375,random,1.0,1,0.12,21148898145
0.4,-1.0,0.0,off_first,0.0,0,0.12,21148898145
0.4,-1.0,0.0,random,0.0,1,0.12,21148898145
0.4,-0.9921875,0.001953125,off_first,0.2,0,0.12,21148898145
0.4,-1.0,0.0,random,0.2,1,0.12,21148898145
0.4,-0.9375,0.0576171875,off_first,0.4,0,0.12,21148898145
0.4,-1.0,0.0,random,0.4,1,0.12,21148898145
0.4,-0.95703125,0.0361328125,off_first,0.5,0,0.12,21148898145
0.4,-0.9921875,0.00390625,random,0.5,1,0.12,21148898145
0.4,-0.88671875,0.1015625,off_first,0.6,0,0.12,21148898145
0.4,-0.96875,0.02734375,random,0.6,4,0.12,21148898145
0.4,-0.857421875,0.1025390625,off_first,0.8,0,0.12,21148898145
0.4,-0.9296875,0.04296875,random,0.8,4,0.12,21148898145
0.4,-0.806640625,0.1240234375,off_first,1.0,0,0.12,21148898145
0.4,-0.859375,0.0849609375,random,1.0,1,0.12,21148898145
-0.4,-0.9921875,0.001953125,off_first,0.0,0,0.17,21148898145
-0.4,-1.0,0.0,random,0.0,1,0.17,21148898145
-0.4,-0.83203125,0.263671875,off_first,0.2,0,0.17,21148898145
-0.4,-0.9453125,0.04541015625,random,0.2,20,0.17,21148898145
-0.4,-0.615234375,0.5498046875,off_first,0.4,0,0.17,21148898145
-0.4,-0.83203125,0.20556640625,random,0.4,12,0.17,21148898145
-0.4,-0.53125,0.6103515625,off_first,0.5,0,0.17,21148898145
-0.4,-0.71875,0.302822015224359,random,0.5,156,0.17,21148898145
-0.4,-0.533203125,0.6494140625,off_first,0.6,0,0.17,21148898145
-0.4,-0.630859375,0.4096912202380952,random,0.6,84,0.17,21148898145
-0.4,-0.50390625,0.6708984375,off_first,0.8,0,0.17,21148898145
-0.4,-0.525390625,0.50634765625,random,0.8,30,0.17,21148898145
-0.4,-0.474609375,0.705078125,off_first,1.0,0,0.17,21148898145
-0.4,-0.501953125,0.609375,random,1.0,1,0.17,21148898145
-0.2,-0.9921875,0.001953125,off_first,0.0,0,0.17,21148898145
-0.2,-1.0,0.0,random,0.0,1,0.17,21148898145
-0.2,-0.767578125,0.3251953125,off_first,0.2,0,0.17,21148898145
-0.2,-0.95703125,0.03678385416666666,random,0.2,6,0.17,21148898145
-0.2,-0.67578125,0.421875,off_first,0.4,0,0.17,21148898145
-0.2,-0.841796875,0.13427734375,random,0.4,6,0.17,21148898145
-0.2,-0.5703125,0.5673828125,off_first,0.5,0,0.17,21148898145
-0.2,-0.78125,0.20930989583333331,random,0.5,12,0.17,21148898145
-0.2,-0.619140625,0.505859375,off_first,0.6,0,0.17,21148898145
-0.2,-0.7734375,0.22216796875,random,0.6,12,0.17,21148898145
-0.2,-0.576171875,0.53515625,off_first,0.8,0,0.17,21148898145
-0.2,-0.646484375,0.34716796875,random,0.8,6,0.17,21148898145
-0.2,-0.494140625,0.51953125,off_first,1.0,0,0.17,21148898145
-0.2,-0.6015625,0.3583984375,random,1.0,1,0.17,21148898145
0.0,-1.0,0.0,off_first,0.0,0,0.17,21148898145
0.0,-1.0,0.0,random,0.0,1,0.17,21148898145
0.0,-0.939453125,0.0634765625,off_first,0.2,0,0.17,21148898145
0.0,-0.9921875,0.00390625,random,0.2,1,0.17,21148898145
0.0,-0.76171875,0.2646484375,off_first,0.4,0,0.17,21148898145
0.0,-0.96484375,0.0322265625,random,0.4,12,0.17,21148898145
0.0,-0.74609375,0.3076171875,off_first,0.5,0,0.17,21148898145
0.0,-0.849609375,0.12646484375,random,0.5,12,0.17,21148898145
0.0,-0.671875,0.390625,off_first,0.6,0,0.17,21148898145
0.0,-0.80078125,0.1826171875,random,0.6,6,0.17,21148898145
0.0,-0.615234375,0.3486328125,off_first,0.8,0,0.17,21148898145
0.0,-0.76953125,0.177734375,random,0.8,2,0.17,21148898145
0.0,-0.59765625,0.3544921875,off_first,1.0,0,0.17,21148898145
0.0,-0.666015625,0.2734375,random,1.0,1,0.17,21148898145
0.2,-1.0,0.0,off_first,0.0,0,0.17,21148898145
0.2,-1.0,0.0,random,0.0,1,0.17,21148898145
0.2,-0.95703125,0.03125,off_first,0.2,0,0.17,21148898145
0.2,-1.0,0.0,random,0.2,1,0.17,21148898145
0.2,-0.904296875,0.08984375,off_first,0.4,0,0.17,21148898145
0.2,-0.974609375,0.01904296875,random,0.4,4,0.17,21148898145
0.2,-0.84375,0.1474609375,off_first,0.5,0,0.17,21148898145
0.2,-0.92578125,0.0546875,random,0.5,12,0.17,21148898145
0.2,-0.79296875,0.1845703125,off_first,0.6,0,0.17,21148898145
0.2,-0.927734375,0.0537109375,random,0.6,3,0.17,21148898145
0.2,-0.755859375,0.20703125,off_first,0.8,0,0.17,21148898145
0.2,-0.890625,0.078125,random,0.8,2,0.17,21148898145
0.2,-0.70703125,0.2275390625,off_first,1.0,0,0.17,21148898145
0.2,-0.837890625,0.1044921875,random,1.0,1,0.17,21148898145
0.4,-0.984375,0.00390625,off_first,0.0,0,0.17,21148898145
0.4,-1.0,0.0,random,0.0,1,0.17,21148898145
0.4,-1.0,0.0,off_first,0.2,0,0.17,21148898145
0.4,-1.0,0.0,random,0.2,1,0.17,21148898145
0.4,-0.970703125,0.013671875,off_first,0.4,0,0.17,21148898145
0.4,-1.0,0.0,random,0.4,1,0.17,21148898145
0.4,-0.923828125,0.0625,off_first,0.5,0,0.17,21148898145
0.4,-1.0,0.0,random,0.5,1,0.17,21148898145
0.4,-0.927734375,0.0634765625,off_first,0.6,0,0.17,21148898145
0.4,-1.0,0.0,random,0.6,1,0.17,21148898145
0.4,-0.8828125,0.0830078125,off_first,0.8,0,0.17,21148898145
0.4,-0.953125,0.02880859375,random,0.8,2,0.17,21148898145
0.4,-0.828125,0.103515625,off_first,1.0,0,0.17,21148898145
0.4,-0.939453125,0.033203125,random,1.0,1,0.17,21148898145
-0.4,-1.0,0.0,off_first,0.0,0,0.15,2114889835
-0.4,-1.0,0.0,random,0.0,1,0.15,2114889835
-0.4,-0.71484375,0.4658203125,off_first,0.2,0,0.15,2114889835
-0.4,-0.982421875,0.0146484375,random,0.2,3,0.15,2114889835
-0.4,-0.595703125,0.697265625,off_first,0.4,0,0.15,2114889835
-0.4,-0.701171875,0.4070816878434066,random,0.4,5460,0.15,2114889835
-0.4,-0.53515625,0.7138671875,off_first,0.5,0,0.15,2114889835
-0.4,-0.67578125,0.416015625,random,0.5,84,0.15,2114889835
-0.4,-0.5859375,0.705078125,off_first,0.6,0,0.15,2114889835
-0.4,-0.6484375,0.5091145833333334,random,0.6,30,0.15,2114889835
-0.4,-0.494140625,0.697265625,off_first,0.8,0,0.15,2114889835
-0.4,-0.580078125,0.51416015625,random,0.8,30,0.15,2114889835
-0.4,-0.50390625,0.72265625,off_first,1.0,0,0.15,2114889835
-0.4,-0.5,0.6416015625,random,1.0,1,0.15,2114889835
-0.2,-1.0,0.0,off_first,0.0,0,0.15,2114889835
-0.2,-1.0,0.0,random,0.0,1,0.15,2114889835
-0.2,-0.81640625,0.2646484375,off_first,0.2,0,0.15,2114889835
-0.2,-0.970703125,0.0341796875,random,0.2,6,0.15,2114889835
-0.2,-0.646484375,0.595703125,off_first,0.4,0,0.15,2114889835
-0.2,-0.8125,0.24375,random,0.4,60,0.15,2114889835
-0.2,-0.59375,0.6025390625,off_first,0.5,0,0.15,2114889835
-0.2,-0.716796875,0.30699573863636365,random,0.5,132,0.15,2114889835
-0.2,-0.576171875,0.5654296875,off_first,0.6,0,0.15,2114889835
-0.2,-0.77734375,0.20703125,random,0.6,60,0.15,2114889835
-0.2,-0.568359375,0.5654296875,off_first,0.8,0,0.15,2114889835
-0.2,-0.62109375,0.41748046875,random,0.8,60,0.15,2114889835
