length,p_a,Energy,Consensus
20.0,$1/{n^{1/3}}$,-228.0,0.2986111111111111
1.0,$1/{n^{1/3}}$,-288.0,1.0
4.0,$1/{n^{1/3}}$,-252.0,0.7708333333333333
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
10.0,$1/{n^{1/3}}$,-236.0,0.5583333333333333
1.0,$1/{n^{1/3}}$,-288.0,1.0
12.0,$1/{n^{1/3}}$,-232.0,0.03009259259259259
1.0,$1/{n^{1/3}}$,-288.0,1.0
3.0,$1/{n^{1/3}}$,-236.0,0.125
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.3333333333333333
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.16666666666666666
1.0,$1/{n^{1/3}}$,-288.0,1.0
1002.0,$1/{n^{1/3}}$,-208.0,0.18055555555555555
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
4.0,$1/{n^{1/3}}$,-240.0,0.6180555555555556
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-240.0,0.3333333333333333
13.0,$1/{n^{1/3}}$,-232.0,0.03418803418803419
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/{n^{1/3}}$,-288.0,1.0
408.0,$1/{n^{1/3}}$,-228.0,0.47821350762527226
1.0,$1/{n^{1/3}}$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
56.0,$1/\log^{2}(n)$,-232.0,0.24404761904761907
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.3333333333333333
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.5
56.0,$1/\log^{2}(n)$,-228.0,0.4880952380952381
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.3333333333333333
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
8.0,$1/\log^{2}(n)$,-236.0,0.1875
1.0,$1/\log^{2}(n)$,-288.0,1.0
7.0,$1/\log^{2}(n)$,-236.0,0.35714285714285715
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
7.0,$1/\log^{2}(n)$,-236.0,0.4047619047619047
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.3333333333333333
1.0,$1/\log^{2}(n)$,-288.0,1.0
5.0,$1/\log^{2}(n)$,-236.0,0.06666666666666667
1.0,$1/\log^{2}(n)$,-288.0,1.0
56.0,$1/\log^{2}(n)$,-232.0,0.11309523809523811
1.0,$1/\log^{2}(n)$,-240.0,0.0
8.0,$1/\log^{2}(n)$,-236.0,0.3958333333333333
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
5.0,$1/\log^{2}(n)$,-236.0,0.2333333333333333
1.0,$1/\log^{2}(n)$,-288.0,1.0
40.0,$1/\log^{2}(n)$,-228.0,0.17083333333333334
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
8.0,$1/\log^{2}(n)$,-236.0,0.35416666666666663
1.0,$1/\log^{2}(n)$,-240.0,0.0
1.0,$1/\log^{2}(n)$,-240.0,0.0
1.0,$1/\log^{2}(n)$,-240.0,0.3333333333333333
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.3333333333333333
1.0,$1/\log^{2}(n)$,-288.0,1.0
6.0,$1/\log^{2}(n)$,-236.0,0.5277777777777778
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
8.0,$1/\log^{2}(n)$,-236.0,0.5416666666666667
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
7.0,$1/\log^{2}(n)$,-236.0,0.4285714285714285
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
8.0,$1/\log^{2}(n)$,-236.0,0.22916666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
6.0,$1/\log^{2}(n)$,-236.0,0.1111111111111111
5.0,$1/\log^{2}(n)$,-236.0,0.06666666666666668
7.0,$1/\log^{2}(n)$,-236.0,0.4523809523809524
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
6.0,$1/\log^{2}(n)$,-236.0,0.13888888888888892
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.5
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.6666666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
6.0,$1/\log^{2}(n)$,-236.0,0.2777777777777778
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
6.0,$1/\log^{2}(n)$,-236.0,0.25
6.0,$1/\log^{2}(n)$,-236.0,0.027777777777777776
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.0
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.3333333333333333
8.0,$1/\log^{2}(n)$,-232.0,0.0625
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
8.0,$1/\log^{2}(n)$,-236.0,0.041666666666666664
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-240.0,0.0
6.0,$1/\log^{2}(n)$,-236.0,0.19444444444444445
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
56.0,$1/\log^{2}(n)$,-232.0,0.4017857142857143
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
8.0,$1/\log^{2}(n)$,-232.0,0.375
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.5
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
7.0,$1/\log^{2}(n)$,-236.0,0.09523809523809523
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.5
8.0,$1/\log^{2}(n)$,-236.0,0.08333333333333333
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.3333333333333333
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.3333333333333333
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
8.0,$1/\log^{2}(n)$,-236.0,0.3125
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
6.0,$1/\log^{2}(n)$,-236.0,0.19444444444444445
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
7.0,$1/\log^{2}(n)$,-236.0,0.02380952380952381
42.0,$1/\log^{2}(n)$,-232.0,0.03968253968253969
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
6.0,$1/\log^{2}(n)$,-236.0,0.13888888888888892
8.0,$1/\log^{2}(n)$,-236.0,0.39583333333333337
8.0,$1/\log^{2}(n)$,-232.0,0.39583333333333337
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
56.0,$1/\log^{2}(n)$,-232.0,0.15476190476190474
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
7.0,$1/\log^{2}(n)$,-236.0,0.09523809523809523
1.0,$1/\log^{2}(n)$,-288.0,1.0
42.0,$1/\log^{2}(n)$,-232.0,0.1626984126984127
7.0,$1/\log^{2}(n)$,-236.0,0.2857142857142857
1.0,$1/\log^{2}(n)$,-288.0,1.0
7.0,$1/\log^{2}(n)$,-236.0,0.4047619047619047
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.5
5.0,$1/\log^{2}(n)$,-236.0,0.2666666666666667
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
8.0,$1/\log^{2}(n)$,-236.0,0.041666666666666664
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
8.0,$1/\log^{2}(n)$,-236.0,0.10416666666666666
1.0,$1/\log^{2}(n)$,-240.0,0.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
7.0,$1/\log^{2}(n)$,-236.0,0.07142857142857142
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
7.0,$1/\log^{2}(n)$,-232.0,0.14285714285714285
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
6.0,$1/\log^{2}(n)$,-236.0,0.36111111111111116
1.0,$1/\log^{2}(n)$,-240.0,0.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-240.0,0.0
6.0,$1/\log^{2}(n)$,-232.0,0.25
42.0,$1/\log^{2}(n)$,-232.0,0.123015873015873
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.3333333333333333
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.3333333333333333
8.0,$1/\log^{2}(n)$,-236.0,0.0625
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
6.0,$1/\log^{2}(n)$,-236.0,0.1111111111111111
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.5
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
7.0,$1/\log^{2}(n)$,-236.0,0.3095238095238096
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
7.0,$1/\log^{2}(n)$,-236.0,0.11904761904761905
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
8.0,$1/\log^{2}(n)$,-236.0,0.20833333333333331
8.0,$1/\log^{2}(n)$,-236.0,0.10416666666666666
1.0,$1/\log^{2}(n)$,-240.0,0.3333333333333333
8.0,$1/\log^{2}(n)$,-236.0,0.1875
7.0,$1/\log^{2}(n)$,-232.0,0.42857142857142855
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.3333333333333333
1.0,$1/\log^{2}(n)$,-288.0,1.0
7.0,$1/\log^{2}(n)$,-236.0,0.07142857142857141
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.6666666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
8.0,$1/\log^{2}(n)$,-236.0,0.20833333333333331
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.3333333333333333
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
6.0,$1/\log^{2}(n)$,-236.0,0.2777777777777778
8.0,$1/\log^{2}(n)$,-236.0,0.10416666666666667
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
6.0,$1/\log^{2}(n)$,-236.0,0.13888888888888887
1.0,$1/\log^{2}(n)$,-240.0,0.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.0
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
8.0,$1/\log^{2}(n)$,-236.0,0.39583333333333337
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.3333333333333333
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
7.0,$1/\log^{2}(n)$,-236.0,0.23809523809523808
5.0,$1/\log^{2}(n)$,-236.0,0.4
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
6.0,$1/\log^{2}(n)$,-236.0,0.05555555555555556
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.5
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.3333333333333333
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.16666666666666666
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.3333333333333333
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.5
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-240.0,0.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log^{2}(n)$,-288.0,1.0
4.0,$1/\log^{2}(n)$,-236.0,0.04166666666666667
42.0,$1/\log^{2}(n)$,-232.0,0.2341269841269841
1.0,$1/\log^{2}(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.3333333333333333
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
44.0,$1/\log(n)$,-216.0,0.15372474747474746
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-240.0,0.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.3333333333333333
1.0,$1/\log(n)$,-288.0,1.0
1.0,$1/\log(n)$,-240.0,0.16666666666666666
1.0,$1/\log(n)$,-240.0,0.3333333333333333
