length,$r_{stable}$,fct,Energy,Consensus
7,0.03225806451612903,8,-0.8671875,0.4821428571428572
1,0.049180327868852465,12,-0.875,0.25
1,0.06666666666666668,16,-1.0,1.0
99,0.0847457627118644,20,-0.84375,0.4142992424242424
1,0.10344827586206896,24,-1.0,1.0
2859,0.12280701754385966,28,-0.828125,0.05047383263378804
1,0.14285714285714285,32,-1.0,1.0
15,0.16363636363636366,36,-0.859375,0.3515625
52,0.1851851851851852,40,-0.8515625,0.18825120192307693
1,0.2075471698113208,44,-0.875,0.5
1,0.2307692307692308,48,-1.0,1.0
269,0.2549019607843137,52,-0.8671875,0.6008654739776952
5,0.28,56,-0.828125,0.0234375
84,0.30612244897959184,60,-0.8828125,0.75390625
140,0.3333333333333333,64,-0.84375,0.40658482142857133
48,0.3617021276595745,68,-0.890625,0.67578125
8760,0.39130434782608703,72,-0.7421875,0.08814925799086758
28,0.4222222222222222,76,-0.7890625,0.4815848214285714
12,0.4545454545454545,80,-0.8203125,0.119140625
60,0.4883720930232558,84,-0.7734375,0.03671875
8370,0.5238095238095238,88,-0.7578125,0.04310315860215054
12,0.5609756097560976,92,-0.828125,0.33984375
4,0.6,96,-0.828125,0.1484375
4,0.6410256410256411,100,-0.828125,0.07421875
66,0.6842105263157895,104,-0.7421875,0.07563920454545454
6,0.7297297297297297,108,-0.796875,0.17578125
4,0.7777777777777778,112,-0.75,0.328125
420,0.8285714285714286,116,-0.765625,0.2017857142857143
132,0.8823529411764706,120,-0.7421875,0.02462121212121212
30,0.9393939393939394,124,-0.75,0.07317708333333334
12,1.0,128,-0.75,0.3203125
84,1.064516129032258,132,-0.6875,0.12220982142857142
6,1.1333333333333333,136,-0.7109375,0.1796875
12,1.206896551724138,140,-0.6796875,0.06640625
70,1.2857142857142858,144,-0.71875,0.11439732142857142
12,1.3703703703703705,148,-0.6484375,0.046875
6,1.4615384615384617,152,-0.6796875,0.23828125
6,1.56,156,-0.6953125,0.19140625
30,1.6666666666666667,160,-0.6796875,0.10026041666666667
2,1.7826086956521738,164,-0.671875,0.12890625
6,1.9090909090909087,168,-0.7109375,0.21354166666666666
12,2.0476190476190474,172,-0.7265625,0.25390625
6,2.2,176,-0.6875,0.02734375
60,2.3684210526315788,180,-0.65625,0.09244791666666667
12,2.555555555555556,184,-0.6484375,0.0859375
6,2.764705882352941,188,-0.640625,0.02734375
2,3.0,192,-0.640625,0.0546875
6,3.2666666666666666,196,-0.640625,0.05859375
2,3.571428571428572,200,-0.6328125,0.01953125
6,3.9230769230769234,204,-0.671875,0.0546875
2,4.333333333333333,208,-0.6328125,0.046875
2,4.818181818181818,212,-0.6484375,0.05859375
6,5.4,216,-0.6015625,0.03125
2,6.111111111111112,220,-0.6484375,0.078125
6,7.0,224,-0.625,0.05078125
3,8.142857142857142,228,-0.6484375,0.1015625
6,9.666666666666666,232,-0.625,0.0703125
2,11.8,236,-0.609375,0.01171875
2,15.0,240,-0.6015625,0.01953125
1,20.33333333333333,244,-0.6171875,0.0703125
1,31.0,248,-0.609375,0.0546875
1,63.0,252,-0.640625,0.0859375
1,inf,256,-0.609375,0.0546875
90,0.0,0,-0.859375,0.18888888888888888
9,0.015873015873015872,4,-0.8671875,0.1111111111111111
1,0.03225806451612903,8,-0.875,0.375
4,0.049180327868852465,12,-0.921875,0.8203125
1,0.06666666666666668,16,-1.0,1.0
1,0.0847457627118644,20,-1.0,1.0
1,0.10344827586206896,24,-0.875,0.625
1,0.12280701754385966,28,-1.0,1.0
1,0.14285714285714285,32,-1.0,1.0
1,0.16363636363636366,36,-1.0,1.0
4,0.1851851851851852,40,-0.9296875,0.87109375
1,0.2075471698113208,44,-1.0,1.0
90,0.2307692307692308,48,-0.8515625,0.48828125
9246,0.2549019607843137,52,-0.8203125,0.3785758706467662
1,0.28,56,-0.828125,0.3125
30,0.30612244897959184,60,-0.8203125,0.44583333333333336
1,0.3333333333333333,64,-0.921875,0.8046875
30,0.3617021276595745,68,-0.8671875,0.63671875
7,0.39130434782608703,72,-0.859375,0.7042410714285714
4,0.4222222222222222,76,-0.796875,0.634765625
2,0.4545454545454545,80,-0.9296875,0.859375
108,0.4883720930232558,84,-0.7578125,0.2309027777777778
78,0.5238095238095238,88,-0.765625,0.046274038461538464
462,0.5609756097560976,92,-0.7421875,0.07558847402597403
66,0.6,96,-0.765625,0.2634943181818182
630,0.6410256410256411,100,-0.8359375,0.44140625
348,0.6842105263157895,104,-0.765625,0.16276041666666666
840,0.7297297297297297,108,-0.734375,0.08705357142857142
12,0.7777777777777778,112,-0.8515625,0.697265625
12,0.8285714285714286,116,-0.7890625,0.37890625
12,0.8823529411764706,120,-0.796875,0.24609375
1020,0.9393939393939394,124,-0.7265625,0.0321078431372549
12,1.0,128,-0.78125,0.078125
12,1.064516129032258,132,-0.7890625,0.08203125
12,1.1333333333333333,136,-0.7265625,0.0390625
6,1.206896551724138,140,-0.7421875,0.18359375
42,1.2857142857142858,144,-0.7109375,0.0546875
6,1.3703703703703705,148,-0.75,0.36328125
10,1.4615384615384617,152,-0.6875,0.0546875
42,1.56,156,-0.7265625,0.07421875
42,1.6666666666666667,160,-0.6640625,0.125
6,1.7826086956521738,164,-0.7421875,0.15625
2,1.9090909090909087,168,-0.71875,0.13671875
30,2.0476190476190474,172,-0.640625,0.0859375
6,2.2,176,-0.671875,0.05078125
12,2.3684210526315788,180,-0.7265625,0.14453125
60,2.555555555555556,184,-0.6640625,0.1484375
4,2.764705882352941,188,-0.640625,0.05078125
6,3.0,192,-0.671875,0.0390625
6,3.2666666666666666,196,-0.6328125,0.15234375
4,3.571428571428572,200,-0.578125,0.015625
6,3.9230769230769234,204,-0.71875,0.10677083333333333
12,4.333333333333333,208,-0.625,0.03515625
2,4.818181818181818,212,-0.6484375,0.1953125
6,5.4,216,-0.6015625,0.0234375
2,6.111111111111112,220,-0.5859375,0.18359375
2,7.0,224,-0.5859375,0.00390625
6,8.142857142857142,228,-0.6171875,0.006510416666666667
6,9.666666666666666,232,-0.578125,0.02734375
2,11.8,236,-0.578125,0.09375
2,15.0,240,-0.5703125,0.17578125
2,20.33333333333333,244,-0.609375,0.09765625
1,31.0,248,-0.5703125,0.125
1,63.0,252,-0.5625,0.0859375
1,inf,256,-0.5625,0.0390625
1,0.0,0,-1.0,1.0
1,0.015873015873015872,4,-1.0,1.0
1,0.03225806451612903,8,-1.0,1.0
1,0.049180327868852465,12,-1.0,1.0
1,0.06666666666666668,16,-0.875,0.5
1,0.0847457627118644,20,-1.0,1.0
12,0.10344827586206896,24,-0.859375,0.39453125
1,0.12280701754385966,28,-1.0,1.0
1,0.14285714285714285,32,-1.0,1.0
1,0.16363636363636366,36,-1.0,1.0
18,0.1851851851851852,40,-0.8671875,0.18359375
1,0.2075471698113208,44,-1.0,1.0
4290,0.2307692307692308,48,-0.8671875,0.637729458041958
1,0.2549019607843137,52,-1.0,1.0
42,0.28,56,-0.8515625,0.4754464285714286
6,0.30612244897959184,60,-0.859375,0.5299479166666666
3,0.3333333333333333,64,-0.9140625,0.828125
6,0.3617021276595745,68,-0.8125,0.0390625
552,0.39130434782608703,72,-0.8125,0.2856233016304348
60,0.4222222222222222,76,-0.8046875,0.03203125
6,0.4545454545454545,80,-0.890625,0.6940104166666666
4940,0.4883720930232558,84,-0.7890625,0.05453567813765183
12,0.5238095238095238,88,-0.8125,0.30859375
36,0.5609756097560976,92,-0.859375,0.51953125
252,0.6,96,-0.828125,0.33720858134920634
117,0.6410256410256411,100,-0.8203125,0.4705528846153846
630,0.6842105263157895,104,-0.78125,0.41517857142857145
6342,0.7297297297297297,108,-0.75,0.2989482320245979
168,0.7777777777777778,112,-0.7734375,0.3037109375
6,0.8285714285714286,116,-0.765625,0.57421875
960,0.8823529411764706,120,-0.6796875,0.02744954427083333
12,0.9393939393939394,124,-0.7265625,0.2109375
42,1.0,128,-0.765625,0.34095982142857145
6,1.064516129032258,132,-0.703125,0.014322916666666666
22,1.1333333333333333,136,-0.7734375,0.14595170454545456
30,1.206896551724138,140,-0.7734375,0.10546875
6,1.2857142857142858,144,-0.6796875,0.171875
12,1.3703703703703705,148,-0.703125,0.2578125
6,1.4615384615384617,152,-0.6640625,0.0234375
2,1.56,156,-0.7109375,0.34375
12,1.6666666666666667,160,-0.703125,0.24088541666666666
4,1.7826086956521738,164,-0.734375,0.30078125
14,1.9090909090909087,168,-0.734375,0.41908482142857145
12,2.0476190476190474,172,-0.7109375,0.01953125
42,2.2,176,-0.6640625,0.013578869047619048
6,2.3684210526315788,180,-0.703125,0.17578125
30,2.555555555555556,184,-0.6484375,0.01614583333333334
6,2.764705882352941,188,-0.6796875,0.16796875
2,3.0,192,-0.65625,0.09765625
6,3.2666666666666666,196,-0.671875,0.05078125
6,3.571428571428572,200,-0.625,0.0546875
6,3.9230769230769234,204,-0.6640625,0.0703125
6,4.333333333333333,208,-0.609375,0.0703125
6,4.818181818181818,212,-0.6875,0.05078125
2,5.4,216,-0.6328125,0.10546875
6,6.111111111111112,220,-0.703125,0.1015625
3,7.0,224,-0.671875,0.125
2,8.142857142857142,228,-0.6328125,0.1796875
2,9.666666666666666,232,-0.6171875,0.0
2,11.8,236,-0.5859375,0.01171875
3,15.0,240,-0.6484375,0.0625
1,20.33333333333333,244,-0.6875,0.1328125
1,31.0,248,-0.609375,0.0625
2,63.0,252,-0.5625,0.02734375
1,inf,256,-0.59375,0.0234375
1,0.0,0,-1.0,1.0
1,0.015873015873015872,4,-1.0,1.0
1,0.03225806451612903,8,-1.0,1.0
1,0.049180327868852465,12,-1.0,1.0
1,0.06666666666666668,16,-1.0,1.0
1,0.0847457627118644,20,-1.0,1.0
1,0.10344827586206896,24,-1.0,1.0
1,0.12280701754385966,28,-1.0,1.0
1,0.14285714285714285,32,-1.0,1.0
5,0.16363636363636366,36,-0.921875,0.828125
28,0.1851851851851852,40,-0.8828125,0.6847098214285714
1,0.2075471698113208,44,-1.0,1.0
1,0.2307692307692308,48,-1.0,1.0
20,0.2549019607843137,52,-0.90625,0.765625
1,0.28,56,-0.953125,0.9375
1,0.30612244897959184,60,-1.0,1.0
1,0.3333333333333333,64,-1.0,1.0
1,0.3617021276595745,68,-0.921875,0.8125
30,0.39130434782608703,72,-0.8828125,0.60546875
1,0.4222222222222222,76,-0.921875,0.8125
3,0.4545454545454545,80,-0.9375,0.8854166666666666
60,0.4883720930232558,84,-0.890625,0.7356770833333334
240,0.5238095238095238,88,-0.7578125,0.1123046875
30,0.5609756097560976,92,-0.859375,0.6666666666666666
80,0.6,96,-0.8203125,0.451171875
6,0.6410256410256411,100,-0.8515625,0.72265625
60,0.6842105263157895,104,-0.7421875,0.48046875
18,0.7297297297297297,108,-0.8671875,0.578125
2,0.7777777777777778,112,-0.84375,0.765625
2,0.8285714285714286,116,-0.8359375,0.703125
240,0.8823529411764706,120,-0.8125,0.4563802083333333
105,0.9393939393939394,124,-0.8359375,0.5848214285714286
4,1.0,128,-0.8359375,0.5625
6,1.064516129032258,132,-0.8046875,0.41015625
4,1.1333333333333333,136,-0.9140625,0.80859375
2,1.206896551724138,140,-0.78125,0.21484375
12,1.2857142857142858,144,-0.734375,0.314453125
12,1.3703703703703705,148,-0.8125,0.4674479166666667
3,1.4615384615384617,152,-0.8125,0.6015625
5,1.56,156,-0.859375,0.7578125
84,1.6666666666666667,160,-0.7578125,0.3634672619047619
6,1.7826086956521738,164,-0.875,0.76953125
12,1.9090909090909087,168,-0.71875,0.4010416666666667
26,2.0476190476190474,172,-0.75,0.5075120192307693
2,2.2,176,-0.7109375,0.4140625
2,2.3684210526315788,180,-0.828125,0.71484375
30,2.555555555555556,184,-0.625,0.26953125
6,2.764705882352941,188,-0.7421875,0.44140625
4,3.0,192,-0.6796875,0.40234375
42,3.2666666666666666,196,-0.734375,0.5340401785714286
2,3.571428571428572,200,-0.7109375,0.27734375
6,3.9230769230769234,204,-0.703125,0.328125
1,4.333333333333333,208,-0.734375,0.53125
6,4.818181818181818,212,-0.5859375,0.359375
2,5.4,216,-0.6953125,0.4609375
2,6.111111111111112,220,-0.65625,0.3203125
2,7.0,224,-0.6484375,0.37109375
2,8.142857142857142,228,-0.609375,0.41015625
2,9.666666666666666,232,-0.6484375,0.41796875
1,11.8,236,-0.609375,0.28125
1,15.0,240,-0.6640625,0.3984375
1,20.33333333333333,244,-0.640625,0.421875
1,31.0,248,-0.625,0.3828125
2,63.0,252,-0.6171875,0.38671875
1,inf,256,-0.609375,0.375
1,0.0,0,-1.0,1.0
1,0.015873015873015872,4,-1.0,1.0
1,0.03225806451612903,8,-1.0,1.0
1,0.049180327868852465,12,-1.0,1.0
1,0.06666666666666668,16,-1.0,1.0
1,0.0847457627118644,20,-1.0,1.0
1,0.10344827586206896,24,-1.0,1.0
1,0.12280701754385966,28,-1.0,1.0
1,0.14285714285714285,32,-1.0,1.0
1,0.16363636363636366,36,-1.0,1.0
12,0.1851851851851852,40,-0.8359375,0.44140625
1,0.2075471698113208,44,-1.0,1.0
1,0.2307692307692308,48,-1.0,1.0
1,0.2549019607843137,52,-1.0,1.0
90,0.28,56,-0.8359375,0.1828125
3,0.30612244897959184,60,-0.890625,0.7109375
12002,0.3333333333333333,64,-0.7734375,0.2734375
36,0.3617021276595745,68,-0.8515625,0.48828125
2,0.39130434782608703,72,-0.9296875,0.84765625
60,0.4222222222222222,76,-0.78125,0.13671875
714,0.4545454545454545,80,-0.7890625,0.2759650735294117
60,0.4883720930232558,84,-0.8046875,0.04609375
780,0.5238095238095238,88,-0.7890625,0.043950320512820516
252,0.5609756097560976,92,-0.7734375,0.2971230158730159
6,0.6,96,-0.8046875,0.4453125
60,0.6410256410256411,100,-0.7109375,0.11328125
12,0.6842105263157895,104,-0.796875,0.3671875
840,0.7297297297297297,108,-0.7890625,0.28236607142857145
12,0.7777777777777778,112,-0.71875,0.0703125
12,0.8285714285714286,116,-0.8125,0.4348958333333333
44,0.8823529411764706,120,-0.734375,0.09037642045454546
24,0.9393939393939394,124,-0.7421875,0.0361328125
84,1.0,128,-0.7421875,0.2725074404761905
6,1.064516129032258,132,-0.71875,0.1015625
60,1.1333333333333333,136,-0.7265625,0.15625
12,1.206896551724138,140,-0.6953125,0.015625
18,1.2857142857142858,144,-0.765625,0.3433159722222222
336,1.3703703703703705,148,-0.671875,0.07505580357142858
36,1.4615384615384617,152,-0.7421875,0.08854166666666667
110,1.56,156,-0.7421875,0.09943181818181818
12,1.6666666666666667,160,-0.6875,0.109375
6,1.7826086956521738,164,-0.65625,0.09375
78,1.9090909090909087,168,-0.671875,0.09174679487179488
4,2.0476190476190474,172,-0.7265625,0.19921875
12,2.2,176,-0.6953125,0.16015625
6,2.3684210526315788,180,-0.7265625,0.140625
6,2.555555555555556,184,-0.765625,0.21484375
2,2.764705882352941,188,-0.7734375,0.328125
2,3.0,192,-0.6875,0.0703125
6,3.2666666666666666,196,-0.6875,0.1640625
14,3.571428571428572,200,-0.71875,0.12611607142857142
2,3.9230769230769234,204,-0.65625,0.05078125
2,4.333333333333333,208,-0.6875,0.13671875
2,4.818181818181818,212,-0.609375,0.01953125
2,5.4,216,-0.6640625,0.109375
1,6.111111111111112,220,-0.65625,0.015625
2,7.0,224,-0.6796875,0.07421875
1,8.142857142857142,228,-0.640625,0.1484375
6,9.666666666666666,232,-0.6796875,0.02734375
2,11.8,236,-0.65625,0.05078125
2,15.0,240,-0.65625,0.10546875
1,20.33333333333333,244,-0.65625,0.078125
2,31.0,248,-0.65625,0.07421875
1,63.0,252,-0.6640625,0.015625
1,inf,256,-0.65625,0.078125
1,0.0,0,-1.0,1.0
1,0.015873015873015872,4,-1.0,1.0
1,0.03225806451612903,8,-1.0,1.0
1,0.049180327868852465,12,-1.0,1.0
1,0.06666666666666668,16,-1.0,1.0
1,0.0847457627118644,20,-1.0,1.0
1,0.10344827586206896,24,-1.0,1.0
1,0.12280701754385966,28,-1.0,1.0
1,0.14285714285714285,32,-1.0,1.0
15,0.16363636363636366,36,-0.890625,0.765625
1,0.1851851851851852,40,-1.0,1.0
1,0.2075471698113208,44,-1.0,1.0
1,0.2307692307692308,48,-1.0,1.0
1,0.2549019607843137,52,-1.0,1.0
3,0.28,56,-0.9296875,0.8828125
28,0.30612244897959184,60,-0.875,0.5915178571428571
60,0.3333333333333333,64,-0.859375,0.4765625
12,0.3617021276595745,68,-0.8671875,0.59765625
42,0.39130434782608703,72,-0.8203125,0.23046875
66,0.4222222222222222,76,-0.8515625,0.5294744318181818
75,0.4545454545454545,80,-0.8125,0.21145833333333333
8,0.4883720930232558,84,-0.8125,0.3125
12,0.5238095238095238,88,-0.765625,0.5846354166666666
20,0.5609756097560976,92,-0.7734375,0.333984375
12,0.6,96,-0.8046875,0.41015625
210,0.6410256410256411,100,-0.78125,0.08404017857142858
2,0.6842105263157895,104,-0.9375,0.8984375
30,0.7297297297297297,108,-0.7890625,0.5
12,0.7777777777777778,112,-0.7578125,0.5390625
6,0.8285714285714286,116,-0.734375,0.2526041666666667
84,0.8823529411764706,120,-0.7890625,0.4564732142857143
12,0.9393939393939394,124,-0.78125,0.12760416666666666
60,1.0,128,-0.7265625,0.12135416666666668
42,1.064516129032258,132,-0.71875,0.01841517857142857
42,1.1333333333333333,136,-0.78125,0.061383928571428575
420,1.206896551724138,140,-0.7109375,0.04030877976190477
4,1.2857142857142858,144,-0.734375,0.33203125
12,1.3703703703703705,148,-0.796875,0.267578125
12,1.4615384615384617,152,-0.71875,0.01888020833333333
6,1.56,156,-0.6953125,0.3515625
30,1.6666666666666667,160,-0.734375,0.15755208333333334
12,1.7826086956521738,164,-0.71875,0.27734375
6,1.9090909090909087,168,-0.6953125,0.059895833333333336
12,2.0476190476190474,172,-0.6640625,0.234375
12,2.2,176,-0.671875,0.109375
6,2.3684210526315788,180,-0.703125,0.15625
6,2.555555555555556,184,-0.7109375,0.18359375
6,2.764705882352941,188,-0.6015625,0.02083333333333333
6,3.0,192,-0.640625,0.03515625
4,3.2666666666666666,196,-0.6171875,0.08203125
6,3.571428571428572,200,-0.6171875,0.01953125
2,3.9230769230769234,204,-0.6015625,0.07421875
6,4.333333333333333,208,-0.6484375,0.01171875
4,4.818181818181818,212,-0.609375,0.04296875
6,5.4,216,-0.6171875,0.1640625
2,6.111111111111112,220,-0.609375,0.01171875
2,7.0,224,-0.6171875,0.18359375
2,8.142857142857142,228,-0.5703125,0.05078125
2,9.666666666666666,232,-0.5859375,0.00390625
1,11.8,236,-0.5859375,0.0
6,15.0,240,-0.5703125,0.014322916666666666
2,20.33333333333333,244,-0.5703125,0.05078125
2,31.0,248,-0.5546875,0.10546875
2,63.0,252,-0.5546875,0.1015625
1,inf,256,-0.5546875,0.1015625
1,0.0,0,-1.0,1.0
1,0.015873015873015872,4,-1.0,1.0
1,0.03225806451612903,8,-1.0,1.0
1,0.049180327868852465,12,-1.0,1.0
1,0.06666666666666668,16,-1.0,1.0
1,0.0847457627118644,20,-1.0,1.0
1,0.10344827586206896,24,-1.0,1.0
1,0.12280701754385966,28,-1.0,1.0
1,0.14285714285714285,32,-1.0,1.0
280,0.16363636363636366,36,-0.8359375,0.2869698660714285
1,0.1851851851851852,40,-1.0,1.0
44,0.2075471698113208,44,-0.875,0.6042258522727273
2,0.2307692307692308,48,-0.8671875,0.41015625
2,0.2549019607843137,52,-0.8984375,0.72265625
10,0.28,56,-0.8671875,0.30859375
20,0.30612244897959184,60,-0.8984375,0.76171875
12002,0.3333333333333333,64,-0.8046875,0.2109375
5040,0.3617021276595745,68,-0.8515625,0.5344587053571429
42,0.39130434782608703,72,-0.8828125,0.6356026785714286
6,0.4222222222222222,76,-0.9140625,0.79296875
48,0.4545454545454545,80,-0.78125,0.21337890625
780,0.4883720930232558,84,-0.8046875,0.3828125
12,0.5238095238095238,88,-0.7890625,0.17708333333333334
12,0.5609756097560976,92,-0.8203125,0.16015625
1806,0.6,96,-0.7578125,0.17825996677740866
2380,0.6410256410256411,100,-0.71875,0.09560136554621848
204,0.6842105263157895,104,-0.75,0.3196231617647059
48,0.7297297297297297,108,-0.7421875,0.10970052083333333
60,0.7777777777777778,112,-0.7265625,0.078125
168,0.8285714285714286,116,-0.75,0.13002232142857142
132,0.8823529411764706,120,-0.765625,0.17696496212121213
30,0.9393939393939394,124,-0.7421875,0.159375
6,1.0,128,-0.703125,0.13541666666666666
66,1.064516129032258,132,-0.7421875,0.4066051136363637
174,1.1333333333333333,136,-0.7265625,0.054148706896551733
20,1.206896551724138,140,-0.7421875,0.12890625
60,1.2857142857142858,144,-0.703125,0.0625
30,1.3703703703703705,148,-0.6875,0.03125
6,1.4615384615384617,152,-0.7578125,0.3515625
6,1.56,156,-0.671875,0.0390625
12,1.6666666666666667,160,-0.6875,0.11588541666666667
12,1.7826086956521738,164,-0.6953125,0.09765625
60,1.9090909090909087,168,-0.7421875,0.23828125
6,2.0476190476190474,172,-0.671875,0.3203125
12,2.2,176,-0.6953125,0.171875
6,2.3684210526315788,180,-0.625,0.010416666666666666
6,2.555555555555556,184,-0.6875,0.20703125
12,2.764705882352941,188,-0.65625,0.015625
6,3.0,192,-0.6484375,0.09765625
12,3.2666666666666666,196,-0.640625,0.046875
6,3.571428571428572,200,-0.71875,0.3203125
6,3.9230769230769234,204,-0.65625,0.04296875
