init_magnet,Energy,Density,order,init_stab,length,init_freeze,sample
-0.2,-0.51171875,0.5078125,off_first,0.8,0,0.2,20961799167
-0.2,-0.6328125,0.3212890625,random,0.8,6,0.2,20961799167
-0.2,-0.484375,0.4853515625,off_first,1.0,0,0.2,20961799167
-0.2,-0.609375,0.3134765625,random,1.0,1,0.2,20961799167
0.0,-1.0,0.0,off_first,0.0,0,0.2,20961799167
0.0,-1.0,0.0,random,0.0,1,0.2,20961799167
0.0,-1.0,0.0,off_first,0.2,0,0.2,20961799167
0.0,-1.0,0.0,random,0.2,1,0.2,20961799167
0.0,-0.806640625,0.2021484375,off_first,0.4,0,0.2,20961799167
0.0,-0.962890625,0.02490234375,random,0.4,6,0.2,20961799167
0.0,-0.7890625,0.2548828125,off_first,0.5,0,0.2,20961799167
0.0,-0.9296875,0.04541015625,random,0.5,6,0.2,20961799167
0.0,-0.7109375,0.283203125,off_first,0.6,0,0.2,20961799167
0.0,-0.875,0.0908203125,random,0.6,3,0.2,20961799167
0.0,-0.66015625,0.322265625,off_first,0.8,0,0.2,20961799167
0.0,-0.849609375,0.1298828125,random,0.8,2,0.2,20961799167
0.0,-0.595703125,0.31640625,off_first,1.0,0,0.2,20961799167
0.0,-0.7265625,0.1982421875,random,1.0,1,0.2,20961799167
0.2,-0.9921875,0.001953125,off_first,0.0,0,0.2,20961799167
0.2,-1.0,0.0,random,0.0,1,0.2,20961799167
0.2,-0.9921875,0.001953125,off_first,0.2,0,0.2,20961799167
0.2,-1.0,0.0,random,0.2,1,0.2,20961799167
0.2,-0.861328125,0.1591796875,off_first,0.4,0,0.2,20961799167
0.2,-0.95703125,0.02734375,random,0.4,1,0.2,20961799167
0.2,-0.87890625,0.109375,off_first,0.5,0,0.2,20961799167
0.2,-0.986328125,0.009765625,random,0.5,1,0.2,20961799167
0.2,-0.845703125,0.1396484375,off_first,0.6,0,0.2,20961799167
0.2,-0.974609375,0.0185546875,random,0.6,2,0.2,20961799167
0.2,-0.80078125,0.17578125,off_first,0.8,0,0.2,20961799167
0.2,-0.88671875,0.08756510416666667,random,0.8,6,0.2,20961799167
0.2,-0.73046875,0.1962890625,off_first,1.0,0,0.2,20961799167
0.2,-0.837890625,0.095703125,random,1.0,1,0.2,20961799167
0.4,-0.984375,0.00390625,off_first,0.0,0,0.2,20961799167
0.4,-1.0,0.0,random,0.0,1,0.2,20961799167
0.4,-0.9921875,0.001953125,off_first,0.2,0,0.2,20961799167
0.4,-1.0,0.0,random,0.2,1,0.2,20961799167
0.4,-0.947265625,0.03125,off_first,0.4,0,0.2,20961799167
0.4,-1.0,0.0,random,0.4,1,0.2,20961799167
0.4,-0.94921875,0.041015625,off_first,0.5,0,0.2,20961799167
0.4,-1.0,0.0,random,0.5,1,0.2,20961799167
0.4,-0.90234375,0.0654296875,off_first,0.6,0,0.2,20961799167
0.4,-1.0,0.0,random,0.6,1,0.2,20961799167
0.4,-0.880859375,0.0751953125,off_first,0.8,0,0.2,20961799167
0.4,-0.94921875,0.02734375,random,0.8,1,0.2,20961799167
0.4,-0.86328125,0.0830078125,off_first,1.0,0,0.2,20961799167
0.4,-0.93359375,0.03515625,random,1.0,1,0.2,20961799167
-0.4,-0.984375,0.00390625,off_first,0.0,0,0.3,20961799167
-0.4,-1.0,0.0,random,0.0,1,0.3,20961799167
-0.4,-0.958984375,0.03125,off_first,0.2,0,0.3,20961799167
-0.4,-0.984375,0.01171875,random,0.2,1,0.3,20961799167
-0.4,-0.90234375,0.0791015625,off_first,0.4,0,0.3,20961799167
-0.4,-0.94921875,0.0390625,random,0.4,2,0.3,20961799167
-0.4,-0.798828125,0.1845703125,off_first,0.5,0,0.3,20961799167
-0.4,-0.88671875,0.08349609375,random,0.5,4,0.3,20961799167
-0.4,-0.638671875,0.314453125,off_first,0.6,0,0.3,20961799167
-0.4,-0.775390625,0.177734375,random,0.6,12,0.3,20961799167
-0.4,-0.587890625,0.373046875,off_first,0.8,0,0.3,20961799167
-0.4,-0.712890625,0.2353515625,random,0.8,6,0.3,20961799167
-0.4,-0.50390625,0.4052734375,off_first,1.0,0,0.3,20961799167
-0.4,-0.615234375,0.30078125,random,1.0,1,0.3,20961799167
-0.2,-0.953125,0.01171875,off_first,0.0,0,0.3,20961799167
-0.2,-1.0,0.0,random,0.0,1,0.3,20961799167
-0.2,-0.970703125,0.0146484375,off_first,0.2,0,0.3,20961799167
-0.2,-1.0,0.0,random,0.2,1,0.3,20961799167
-0.2,-0.95703125,0.0283203125,off_first,0.4,0,0.3,20961799167
-0.2,-0.966796875,0.021484375,random,0.4,2,0.3,20961799167
-0.2,-0.849609375,0.130859375,off_first,0.5,0,0.3,20961799167
-0.2,-0.982421875,0.009765625,random,0.5,1,0.3,20961799167
-0.2,-0.712890625,0.2333984375,off_first,0.6,0,0.3,20961799167
-0.2,-0.84375,0.10986328125,random,0.6,6,0.3,20961799167
-0.2,-0.6796875,0.232421875,off_first,0.8,0,0.3,20961799167
-0.2,-0.837890625,0.11000279017857142,random,0.8,14,0.3,20961799167
-0.2,-0.55859375,0.33203125,off_first,1.0,0,0.3,20961799167
-0.2,-0.693359375,0.21484375,random,1.0,1,0.3,20961799167
0.0,-0.9921875,0.001953125,off_first,0.0,0,0.3,20961799167
0.0,-1.0,0.0,random,0.0,1,0.3,20961799167
0.0,-0.9765625,0.015625,off_first,0.2,0,0.3,20961799167
0.0,-1.0,0.0,random,0.2,1,0.3,20961799167
0.0,-0.912109375,0.076171875,off_first,0.4,0,0.3,20961799167
0.0,-1.0,0.0,random,0.4,1,0.3,20961799167
0.0,-0.900390625,0.0810546875,off_first,0.5,0,0.3,20961799167
0.0,-0.955078125,0.03076171875,random,0.5,6,0.3,20961799167
0.0,-0.859375,0.0927734375,off_first,0.6,0,0.3,20961799167
0.0,-0.9453125,0.0322265625,random,0.6,1,0.3,20961799167
0.0,-0.802734375,0.14453125,off_first,0.8,0,0.3,20961799167
0.0,-0.880859375,0.06689453125,random,0.8,2,0.3,20961799167
0.0,-0.720703125,0.19140625,off_first,1.0,0,0.3,20961799167
0.0,-0.8125,0.12109375,random,1.0,1,0.3,20961799167
0.2,-0.9765625,0.005859375,off_first,0.0,0,0.3,20961799167
0.2,-1.0,0.0,random,0.0,1,0.3,20961799167
0.2,-0.986328125,0.0107421875,off_first,0.2,0,0.3,20961799167
0.2,-1.0,0.0,random,0.2,1,0.3,20961799167
0.2,-0.9921875,0.00390625,off_first,0.4,0,0.3,20961799167
0.2,-1.0,0.0,random,0.4,1,0.3,20961799167
0.2,-0.990234375,0.0048828125,off_first,0.5,0,0.3,20961799167
0.2,-1.0,0.0,random,0.5,1,0.3,20961799167
0.2,-0.939453125,0.052734375,off_first,0.6,0,0.3,20961799167
0.2,-0.984375,0.0078125,random,0.6,1,0.3,20961799167
0.2,-0.91015625,0.0615234375,off_first,0.8,0,0.3,20961799167
0.2,-0.95703125,0.02783203125,random,0.8,2,0.3,20961799167
0.2,-0.86328125,0.0830078125,off_first,1.0,0,0.3,20961799167
0.2,-0.943359375,0.03515625,random,1.0,1,0.3,20961799167
0.4,-0.96875,0.0078125,off_first,0.0,0,0.3,20961799167
0.4,-1.0,0.0,random,0.0,1,0.3,20961799167
0.4,-0.9609375,0.009765625,off_first,0.2,0,0.3,20961799167
0.4,-1.0,0.0,random,0.2,1,0.3,20961799167
0.4,-0.98046875,0.0107421875,off_first,0.4,0,0.3,20961799167
0.4,-1.0,0.0,random,0.4,1,0.3,20961799167
0.4,-0.9765625,0.01171875,off_first,0.5,0,0.3,20961799167
0.4,-0.9921875,0.00390625,random,0.5,1,0.3,20961799167
0.4,-0.9765625,0.0166015625,off_first,0.6,0,0.3,20961799167
0.4,-1.0,0.0,random,0.6,1,0.3,20961799167
0.4,-0.955078125,0.029296875,off_first,0.8,0,0.3,20961799167
0.4,-0.982421875,0.009765625,random,0.8,1,0.3,20961799167
0.4,-0.927734375,0.04296875,off_first,1.0,0,0.3,20961799167
0.4,-0.939453125,0.033203125,random,1.0,1,0.3,20961799167
-0.4,-0.9765625,0.005859375,off_first,0.0,0,0.4,20961799167
-0.4,-1.0,0.0,random,0.0,1,0.4,20961799167
-0.4,-0.9921875,0.001953125,off_first,0.2,0,0.4,20961799167
-0.4,-1.0,0.0,random,0.2,1,0.4,20961799167
-0.4,-0.970703125,0.0166015625,off_first,0.4,0,0.4,20961799167
-0.4,-0.97265625,0.015625,random,0.4,1,0.4,20961799167
-0.4,-0.943359375,0.044921875,off_first,0.5,0,0.4,20961799167
-0.4,-0.958984375,0.02685546875,random,0.5,6,0.4,20961799167
-0.4,-0.880859375,0.0810546875,off_first,0.6,0,0.4,20961799167
-0.4,-0.9140625,0.05322265625,random,0.6,2,0.4,20961799167
-0.4,-0.791015625,0.1435546875,off_first,0.8,0,0.4,20961799167
-0.4,-0.826171875,0.11865234375,random,0.8,12,0.4,20961799167
-0.4,-0.640625,0.234375,off_first,1.0,0,0.4,20961799167
-0.4,-0.705078125,0.1962890625,random,1.0,1,0.4,20961799167
-0.2,-1.0,0.0,off_first,0.0,0,0.4,20961799167
-0.2,-1.0,0.0,random,0.0,1,0.4,20961799167
-0.2,-0.984375,0.005859375,off_first,0.2,0,0.4,20961799167
-0.2,-1.0,0.0,random,0.2,1,0.4,20961799167
-0.2,-0.98828125,0.0087890625,off_first,0.4,0,0.4,20961799167
-0.2,-1.0,0.0,random,0.4,1,0.4,20961799167
-0.2,-0.9375,0.0439453125,off_first,0.5,0,0.4,20961799167
-0.2,-0.98828125,0.0078125,random,0.5,1,0.4,20961799167
-0.2,-0.94921875,0.0361328125,off_first,0.6,0,0.4,20961799167
-0.2,-0.96875,0.01953125,random,0.6,1,0.4,20961799167
-0.2,-0.818359375,0.1162109375,off_first,0.8,0,0.4,20961799167
-0.2,-0.91015625,0.0537109375,random,0.8,2,0.4,20961799167
-0.2,-0.716796875,0.18359375,off_first,1.0,0,0.4,20961799167
-0.2,-0.810546875,0.11328125,random,1.0,1,0.4,20961799167
0.0,-0.9765625,0.005859375,off_first,0.0,0,0.4,20961799167
0.0,-1.0,0.0,random,0.0,1,0.4,20961799167
0.0,-0.96875,0.0078125,off_first,0.2,0,0.4,20961799167
0.0,-1.0,0.0,random,0.2,1,0.4,20961799167
0.0,-1.0,0.0,off_first,0.4,0,0.4,20961799167
0.0,-1.0,0.0,random,0.4,1,0.4,20961799167
0.0,-0.9921875,0.00390625,off_first,0.5,0,0.4,20961799167
0.0,-0.986328125,0.00927734375,random,0.5,2,0.4,20961799167
0.0,-0.974609375,0.013671875,off_first,0.6,0,0.4,20961799167
0.0,-0.9921875,0.00390625,random,0.6,1,0.4,20961799167
0.0,-0.9296875,0.0390625,off_first,0.8,0,0.4,20961799167
0.0,-0.94140625,0.03125,random,0.8,1,0.4,20961799167
0.0,-0.859375,0.078125,off_first,1.0,0,0.4,20961799167
0.0,-0.927734375,0.037109375,random,1.0,1,0.4,20961799167
0.2,-0.96875,0.0078125,off_first,0.0,0,0.4,20961799167
0.2,-1.0,0.0,random,0.0,1,0.4,20961799167
0.2,-0.9921875,0.001953125,off_first,0.2,0,0.4,20961799167
0.2,-1.0,0.0,random,0.2,1,0.4,20961799167
0.2,-0.98828125,0.0078125,off_first,0.4,0,0.4,20961799167
0.2,-0.98828125,0.0078125,random,0.4,1,0.4,20961799167
0.2,-1.0,0.0,off_first,0.5,0,0.4,20961799167
0.2,-1.0,0.0,random,0.5,1,0.4,20961799167
0.2,-0.984375,0.01171875,off_first,0.6,0,0.4,20961799167
0.2,-1.0,0.0,random,0.6,1,0.4,20961799167
0.2,-0.955078125,0.025390625,off_first,0.8,0,0.4,20961799167
0.2,-0.96484375,0.01953125,random,0.8,1,0.4,20961799167
0.2,-0.912109375,0.0546875,off_first,1.0,0,0.4,20961799167
0.2,-0.958984375,0.021484375,random,1.0,1,0.4,20961799167
0.4,-0.984375,0.00390625,off_first,0.0,0,0.4,20961799167
0.4,-1.0,0.0,random,0.0,1,0.4,20961799167
0.4,-1.0,0.0,off_first,0.2,0,0.4,20961799167
0.4,-1.0,0.0,random,0.2,1,0.4,20961799167
0.4,-0.984375,0.005859375,off_first,0.4,0,0.4,20961799167
0.4,-1.0,0.0,random,0.4,1,0.4,20961799167
0.4,-0.9921875,0.00390625,off_first,0.5,0,0.4,20961799167
0.4,-0.9921875,0.00390625,random,0.5,1,0.4,20961799167
0.4,-0.984375,0.005859375,off_first,0.6,0,0.4,20961799167
0.4,-1.0,0.0,random,0.6,1,0.4,20961799167
0.4,-0.9921875,0.00390625,off_first,0.8,0,0.4,20961799167
0.4,-0.9921875,0.00390625,random,0.8,1,0.4,20961799167
0.4,-0.951171875,0.0283203125,off_first,1.0,0,0.4,20961799167
0.4,-0.974609375,0.013671875,random,1.0,1,0.4,20961799167
-0.4,-0.9765625,0.005859375,off_first,0.0,0,0.5,20961799167
-0.4,-1.0,0.0,random,0.0,1,0.5,20961799167
-0.4,-0.9921875,0.001953125,off_first,0.2,0,0.5,20961799167
-0.4,-1.0,0.0,random,0.2,1,0.5,20961799167
-0.4,-0.990234375,0.0048828125,off_first,0.4,0,0.5,20961799167
-0.4,-1.0,0.0,random,0.4,1,0.5,20961799167
-0.4,-0.978515625,0.0146484375,off_first,0.5,0,0.5,20961799167
-0.4,-0.978515625,0.013671875,random,0.5,3,0.5,20961799167
-0.4,-0.96875,0.015625,off_first,0.6,0,0.5,20961799167
-0.4,-0.9765625,0.01171875,random,0.6,1,0.5,20961799167
-0.4,-0.86328125,0.080078125,off_first,0.8,0,0.5,20961799167
-0.4,-0.916015625,0.044921875,random,0.8,1,0.5,20961799167
-0.4,-0.818359375,0.1064453125,off_first,1.0,0,0.5,20961799167
-0.4,-0.873046875,0.0712890625,random,1.0,1,0.5,20961799167
-0.2,-0.9921875,0.001953125,off_first,0.0,0,0.5,20961799167
-0.2,-1.0,0.0,random,0.0,1,0.5,20961799167
-0.2,-0.9921875,0.001953125,off_first,0.2,0,0.5,20961799167
-0.2,-1.0,0.0,random,0.2,1,0.5,20961799167
-0.2,-0.97265625,0.01171875,off_first,0.4,0,0.5,20961799167
-0.2,-1.0,0.0,random,0.4,1,0.5,20961799167
-0.2,-0.982421875,0.009765625,off_first,0.5,0,0.5,20961799167
-0.2,-0.9921875,0.00390625,random,0.5,1,0.5,20961799167
-0.2,-0.95703125,0.025390625,off_first,0.6,0,0.5,20961799167
-0.2,-0.9921875,0.00390625,random,0.6,1,0.5,20961799167
-0.2,-0.9453125,0.02734375,off_first,0.8,0,0.5,20961799167
-0.2,-0.9609375,0.01953125,random,0.8,1,0.5,20961799167
-0.2,-0.935546875,0.033203125,off_first,1.0,0,0.5,20961799167
-0.2,-0.951171875,0.025390625,random,1.0,1,0.5,20961799167
0.0,-0.9765625,0.005859375,off_first,0.0,0,0.5,20961799167
0.0,-1.0,0.0,random,0.0,1,0.5,20961799167
0.0,-0.984375,0.00390625,off_first,0.2,0,0.5,20961799167
0.0,-1.0,0.0,random,0.2,1,0.5,20961799167
0.0,-0.982421875,0.0078125,off_first,0.4,0,0.5,20961799167
0.0,-1.0,0.0,random,0.4,1,0.5,20961799167
0.0,-0.982421875,0.0068359375,off_first,0.5,0,0.5,20961799167
0.0,-1.0,0.0,random,0.5,1,0.5,20961799167
0.0,-0.96875,0.0166015625,off_first,0.6,0,0.5,20961799167
0.0,-0.990234375,0.005859375,random,0.6,1,0.5,20961799167
0.0,-0.947265625,0.029296875,off_first,0.8,0,0.5,20961799167
0.0,-0.958984375,0.021484375,random,0.8,1,0.5,20961799167
0.0,-0.939453125,0.0322265625,off_first,1.0,0,0.5,20961799167
0.0,-0.966796875,0.017578125,random,1.0,1,0.5,20961799167
0.2,-0.984375,0.00390625,off_first,0.0,0,0.5,20961799167
0.2,-1.0,0.0,random,0.0,1,0.5,20961799167
0.2,-0.9921875,0.001953125,off_first,0.2,0,0.5,20961799167
0.2,-1.0,0.0,random,0.2,1,0.5,20961799167
0.2,-1.0,0.0,off_first,0.4,0,0.5,20961799167
0.2,-1.0,0.0,random,0.4,1,0.5,20961799167
0.2,-1.0,0.0,off_first,0.5,0,0.5,20961799167
0.2,-1.0,0.0,random,0.5,1,0.5,20961799167
0.2,-0.982421875,0.009765625,off_first,0.6,0,0.5,20961799167
0.2,-1.0,0.0,random,0.6,1,0.5,20961799167
0.2,-0.96875,0.015625,off_first,0.8,0,0.5,20961799167
0.2,-0.9921875,0.00390625,random,0.8,1,0.5,20961799167
0.2,-0.9296875,0.048828125,off_first,1.0,0,0.5,20961799167
0.2,-0.96875,0.01953125,random,1.0,1,0.5,20961799167
0.4,-0.9921875,0.001953125,off_first,0.0,0,0.5,20961799167
0.4,-1.0,0.0,random,0.0,1,0.5,20961799167
0.4,-0.9921875,0.001953125,off_first,0.2,0,0.5,20961799167
0.4,-1.0,0.0,random,0.2,1,0.5,20961799167
0.4,-0.984375,0.005859375,off_first,0.4,0,0.5,20961799167
0.4,-0.9921875,0.00390625,random,0.4,1,0.5,20961799167
0.4,-1.0,0.0,off_first,0.5,0,0.5,20961799167
0.4,-1.0,0.0,random,0.5,1,0.5,20961799167
0.4,-0.984375,0.005859375,off_first,0.6,0,0.5,20961799167
0.4,-1.0,0.0,random,0.6,1,0.5,20961799167
0.4,-0.9921875,0.00390625,off_first,0.8,0,0.5,20961799167
0.4,-1.0,0.0,random,0.8,1,0.5,20961799167
0.4,-0.9921875,0.00390625,off_first,1.0,0,0.5,20961799167
0.4,-1.0,0.0,random,1.0,1,0.5,20961799167
-0.4,-0.708984375,0.6865234375,off_first,0.0,0,0.1,2096179917
-0.4,-1.0,0.0,random,0.0,1,0.1,2096179917
-0.4,-0.693359375,0.810546875,off_first,0.2,0,0.1,2096179917
-0.4,-0.791015625,0.4384765625,random,0.2,12002,0.1,2096179917
-0.4,-0.68359375,0.8076171875,off_first,0.4,0,0.1,2096179917
-0.4,-0.72265625,0.5591796875,random,0.4,60,0.1,2096179917
-0.4,-0.654296875,0.8203125,off_first,0.5,0,0.1,2096179917
-0.4,-0.671875,0.5674715909090909,random,0.5,132,0.1,2096179917
-0.4,-0.65234375,0.81640625,off_first,0.6,0,0.1,2096179917
-0.4,-0.6328125,0.67919921875,random,0.6,60,0.1,2096179917
-0.4,-0.59375,0.810546875,off_first,0.8,0,0.1,2096179917
-0.4,-0.568359375,0.68603515625,random,0.8,6,0.1,2096179917
-0.4,-0.61328125,0.8212890625,off_first,1.0,0,0.1,2096179917
-0.4,-0.578125,0.7529296875,random,1.0,1,0.1,2096179917
-0.2,-0.802734375,0.4677734375,off_first,0.0,0,0.1,2096179917
-0.2,-1.0,0.0,random,0.0,1,0.1,2096179917
-0.2,-0.66796875,0.8076171875,off_first,0.2,0,0.1,2096179917
-0.2,-0.912109375,0.12996773097826084,random,0.2,276,0.1,2096179917
-0.2,-0.63671875,0.7421875,off_first,0.4,0,0.1,2096179917
-0.2,-0.734375,0.30782645089285715,random,0.4,420,0.1,2096179917
-0.2,-0.630859375,0.76953125,off_first,0.5,0,0.1,2096179917
-0.2,-0.685546875,0.388671875,random,0.5,60,0.1,2096179917
-0.2,-0.634765625,0.7529296875,off_first,0.6,0,0.1,2096179917
-0.2,-0.716796875,0.4352213541666667,random,0.6,60,0.1,2096179917
-0.2,-0.580078125,0.7333984375,off_first,0.8,0,0.1,2096179917
-0.2,-0.5703125,0.5305350167410714,random,0.8,168,0.1,2096179917
-0.2,-0.55859375,0.7255859375,off_first,1.0,0,0.1,2096179917
-0.2,-0.5234375,0.5556640625,random,1.0,1,0.1,2096179917
0.0,-0.697265625,0.7578125,off_first,0.0,0,0.1,2096179917
0.0,-1.0,0.0,random,0.0,1,0.1,2096179917
0.0,-0.681640625,0.7138671875,off_first,0.2,0,0.1,2096179917
0.0,-1.0,0.0,random,0.2,1,0.1,2096179917
0.0,-0.662109375,0.6748046875,off_first,0.4,0,0.1,2096179917
0.0,-0.873046875,0.119140625,random,0.4,12,0.1,2096179917
0.0,-0.669921875,0.6025390625,off_first,0.5,0,0.1,2096179917
0.0,-0.767578125,0.2748790922619048,random,0.5,420,0.1,2096179917
0.0,-0.623046875,0.58984375,off_first,0.6,0,0.1,2096179917
0.0,-0.751953125,0.22642299107142855,random,0.6,42,0.1,2096179917
0.0,-0.611328125,0.4892578125,off_first,0.8,0,0.1,2096179917
0.0,-0.720703125,0.2648111979166667,random,0.8,6,0.1,2096179917
0.0,-0.5,0.5126953125,off_first,1.0,0,0.1,2096179917
0.0,-0.599609375,0.3603515625,random,1.0,1,0.1,2096179917
0.2,-0.75,0.6357421875,off_first,0.0,0,0.1,2096179917
0.2,-1.0,0.0,random,0.0,1,0.1,2096179917
0.2,-0.7265625,0.5244140625,off_first,0.2,0,0.1,2096179917
0.2,-1.0,0.0,random,0.2,1,0.1,2096179917
0.2,-0.783203125,0.30078125,off_first,0.4,0,0.1,2096179917
0.2,-0.953125,0.0322265625,random,0.4,3,0.1,2096179917
0.2,-0.724609375,0.36328125,off_first,0.5,0,0.1,2096179917
0.2,-0.890625,0.09583488343253968,random,0.5,630,0.1,2096179917
0.2,-0.720703125,0.3701171875,off_first,0.6,0,0.1,2096179917
0.2,-0.92578125,0.06005859375,random,0.6,2,0.1,2096179917
0.2,-0.71484375,0.259765625,off_first,0.8,0,0.1,2096179917
0.2,-0.876953125,0.0947265625,random,0.8,3,0.1,2096179917
0.2,-0.642578125,0.3291015625,off_first,1.0,0,0.1,2096179917
0.2,-0.787109375,0.1689453125,random,1.0,1,0.1,2096179917
0.4,-0.837890625,0.3388671875,off_first,0.0,0,0.1,2096179917
0.4,-1.0,0.0,random,0.0,1,0.1,2096179917
0.4,-0.947265625,0.0732421875,off_first,0.2,0,0.1,2096179917
0.4,-1.0,0.0,random,0.2,1,0.1,2096179917
0.4,-0.951171875,0.0439453125,off_first,0.4,0,0.1,2096179917
0.4,-0.9921875,0.00390625,random,0.4,1,0.1,2096179917
0.4,-0.865234375,0.12890625,off_first,0.5,0,0.1,2096179917
0.4,-1.0,0.0,random,0.5,1,0.1,2096179917
0.4,-0.83203125,0.14453125,off_first,0.6,0,0.1,2096179917
0.4,-0.935546875,0.04541015625,random,0.6,2,0.1,2096179917
0.4,-0.783203125,0.15625,off_first,0.8,0,0.1,2096179917
0.4,-0.939453125,0.0419921875,random,0.8,6,0.1,2096179917
0.4,-0.826171875,0.1103515625,off_first,1.0,0,0.1,2096179917
0.4,-0.919921875,0.048828125,random,1.0,1,0.1,2096179917
-0.4,-0.9921875,0.001953125,off_first,0.0,0,0.2,2096179917
-0.4,-1.0,0.0,random,0.0,1,0.2,2096179917
-0.4,-0.92578125,0.109375,off_first,0.2,0,0.2,2096179917
-0.4,-0.962890625,0.03857421875,random,0.2,6,0.2,2096179917
-0.4,-0.6328125,0.44140625,off_first,0.4,0,0.2,2096179917
-0.4,-0.796875,0.179046630859375,random,0.4,96,0.2,2096179917
-0.4,-0.62109375,0.482421875,off_first,0.5,0,0.2,2096179917
-0.4,-0.767578125,0.23720703125,random,0.5,30,0.2,2096179917
-0.4,-0.595703125,0.4970703125,off_first,0.6,0,0.2,2096179917
-0.4,-0.705078125,0.3087565104166667,random,0.6,6,0.2,2096179917
-0.4,-0.484375,0.568359375,off_first,0.8,0,0.2,2096179917
-0.4,-0.5625,0.41259765625,random,0.8,12,0.2,2096179917
-0.4,-0.44921875,0.599609375,off_first,1.0,0,0.2,2096179917
-0.4,-0.466796875,0.5234375,random,1.0,1,0.2,2096179917
-0.2,-0.9921875,0.001953125,off_first,0.0,0,0.2,2096179917
-0.2,-1.0,0.0,random,0.0,1,0.2,2096179917
-0.2,-0.861328125,0.15625,off_first,0.2,0,0.2,2096179917
-0.2,-0.984375,0.0078125,random,0.2,1,0.2,2096179917
-0.2,-0.697265625,0.35546875,off_first,0.4,0,0.2,2096179917
-0.2,-0.921875,0.05517578125,random,0.4,2,0.2,2096179917
-0.2,-0.615234375,0.4697265625,off_first,0.5,0,0.2,2096179917
-0.2,-0.85546875,0.10888671875,random,0.5,12,0.2,2096179917
-0.2,-0.67578125,0.3701171875,off_first,0.6,0,0.2,2096179917
-0.2,-0.7734375,0.21451822916666666,random,0.6,6,0.2,2096179917
-0.2,-0.572265625,0.4541015625,off_first,0.8,0,0.2,2096179917
-0.2,-0.685546875,0.26611328125,random,0.8,6,0.2,2096179917
-0.2,-0.48828125,0.4921875,off_first,1.0,0,0.2,2096179917
-0.2,-0.56640625,0.3623046875,random,1.0,1,0.2,2096179917
0.0,-0.9921875,0.001953125,off_first,0.0,0,0.2,2096179917
0.0,-1.0,0.0,random,0.0,1,0.2,2096179917
0.0,-0.955078125,0.0615234375,off_first,0.2,0,0.2,2096179917
0.0,-1.0,0.0,random,0.2,1,0.2,2096179917
0.0,-0.802734375,0.24609375,off_first,0.4,0,0.2,2096179917
0.0,-0.9296875,0.0654296875,random,0.4,6,0.2,2096179917
0.0,-0.697265625,0.3037109375,off_first,0.5,0,0.2,2096179917
0.0,-0.931640625,0.0556640625,random,0.5,6,0.2,2096179917
0.0,-0.693359375,0.2861328125,off_first,0.6,0,0.2,2096179917
0.0,-0.806640625,0.15852864583333334,random,0.6,6,0.2,2096179917
0.0,-0.65625,0.2919921875,off_first,0.8,0,0.2,2096179917
0.0,-0.853515625,0.1044921875,random,0.8,2,0.2,2096179917
0.0,-0.583984375,0.326171875,off_first,1.0,0,0.2,2096179917
0.0,-0.7578125,0.185546875,random,1.0,1,0.2,2096179917
0.2,-0.9921875,0.001953125,off_first,0.0,0,0.2,2096179917
0.2,-1.0,0.0,random,0.0,1,0.2,2096179917
0.2,-0.9921875,0.001953125,off_first,0.2,0,0.2,2096179917
0.2,-1.0,0.0,random,0.2,1,0.2,2096179917
0.2,-0.92578125,0.05859375,off_first,0.4,0,0.2,2096179917
0.2,-0.966796875,0.021484375,random,0.4,1,0.2,2096179917
0.2,-0.8828125,0.09375,off_first,0.5,0,0.2,2096179917
0.2,-1.0,0.0,random,0.5,1,0.2,2096179917
0.2,-0.875,0.091796875,off_first,0.6,0,0.2,2096179917
0.2,-0.970703125,0.0205078125,random,0.6,2,0.2,2096179917
0.2,-0.759765625,0.166015625,off_first,0.8,0,0.2,2096179917
0.2,-0.919921875,0.04443359375,random,0.8,2,0.2,2096179917
0.2,-0.736328125,0.1787109375,off_first,1.0,0,0.2,2096179917
0.2,-0.849609375,0.08984375,random,1.0,1,0.2,2096179917
0.4,-0.9921875,0.001953125,off_first,0.0,0,0.2,2096179917
0.4,-1.0,0.0,random,0.0,1,0.2,2096179917
0.4,-0.9921875,0.001953125,off_first,0.2,0,0.2,2096179917
0.4,-1.0,0.0,random,0.2,1,0.2,2096179917
0.4,-0.96875,0.033203125,off_first,0.4,0,0.2,2096179917
0.4,-0.984375,0.0078125,random,0.4,1,0.2,2096179917
0.4,-0.974609375,0.017578125,off_first,0.5,0,0.2,2096179917
0.4,-1.0,0.0,random,0.5,1,0.2,2096179917
0.4,-0.94140625,0.0400390625,off_first,0.6,0,0.2,2096179917
0.4,-0.9765625,0.01171875,random,0.6,1,0.2,2096179917
0.4,-0.86328125,0.095703125,off_first,0.8,0,0.2,2096179917
0.4,-0.9375,0.03955078125,random,0.8,2,0.2,2096179917
0.4,-0.86328125,0.0810546875,off_first,1.0,0,0.2,2096179917
0.4,-0.93359375,0.03515625,random,1.0,1,0.2,2096179917
-0.4,-0.984375,0.00390625,off_first,0.0,0,0.3,2096179917
-0.4,-1.0,0.0,random,0.0,1,0.3,2096179917
-0.4,-0.98828125,0.0078125,off_first,0.2,0,0.3,2096179917
-0.4,-1.0,0.0,random,0.2,1,0.3,2096179917
-0.4,-0.84375,0.166015625,off_first,0.4,0,0.3,2096179917
-0.4,-0.947265625,0.04752604166666666,random,0.4,6,0.3,2096179917
