length,$r_{stable}$,fct,Energy,Consensus,sample
234,0.13671875,140,-0.935546875,0.5784087873931624,2118039788
20,0.140625,144,-0.9140625,0.59453125,2118039788
72,0.14453125,148,-0.9453125,0.7379557291666666,2118039788
12002,0.1484375,152,-0.90625,0.505859375,2118039788
12002,0.15234375,156,-0.908203125,0.4296875,2118039788
816,0.15625,160,-0.919921875,0.6893095128676471,2118039788
12002,0.08203125,84,-0.939453125,0.66796875,2118039784
9,0.0859375,88,-0.95703125,0.7734375,2118039784
12002,0.08984375,92,-0.869140625,0.068359375,2118039784
66,0.09375,96,-0.96484375,0.8616832386363636,2118039784
510,0.09765625,100,-0.884765625,0.5481694240196079,2118039784
12002,0.1015625,104,-0.89453125,0.111328125,2118039784
12002,0.10546875,108,-0.90234375,0.05859375,2118039784
504,0.109375,112,-0.916015625,0.4756401909722222,2118039784
12002,0.11328125,116,-0.888671875,0.392578125,2118039784
12002,0.1171875,120,-0.876953125,0.15234375,2118039784
12002,0.12109375,124,-0.888671875,0.19140625,2118039784
12002,0.125,128,-0.86328125,0.02734375,2118039784
12002,0.12890625,132,-0.876953125,0.05078125,2118039784
12002,0.1328125,136,-0.89453125,0.486328125,2118039784
330,0.13671875,140,-0.921875,0.5849905303030303,2118039784
12002,0.140625,144,-0.91015625,0.494140625,2118039784
12002,0.14453125,148,-0.9375,0.7109375,2118039784
12002,0.1484375,152,-0.896484375,0.1171875,2118039784
10,0.15234375,156,-0.98046875,0.9580078125,2118039784
12002,0.15625,160,-0.9140625,0.603515625,2118039784
1,0.08203125,84,-0.98828125,0.984375,2118039783
1,0.0859375,88,-1.0,1.0,2118039783
12,0.08984375,92,-0.94921875,0.8603515625,2118039783
12002,0.09375,96,-0.8984375,0.35546875,2118039783
156,0.09765625,100,-0.96484375,0.8905498798076923,2118039783
12002,0.1015625,104,-0.86328125,0.080078125,2118039783
2478,0.10546875,108,-0.92578125,0.5462294756355932,2118039783
12002,0.109375,112,-0.892578125,0.01953125,2118039783
12002,0.11328125,116,-0.939453125,0.677734375,2118039783
12002,0.1171875,120,-0.888671875,0.142578125,2118039783
12002,0.12109375,124,-0.888671875,0.498046875,2118039783
12002,0.125,128,-0.8984375,0.279296875,2118039783
12002,0.12890625,132,-0.896484375,0.119140625,2118039783
3780,0.1328125,136,-0.921875,0.6304367146164022,2118039783
12002,0.13671875,140,-0.880859375,0.12109375,2118039783
12002,0.140625,144,-0.90625,0.025390625,2118039783
12002,0.14453125,148,-0.880859375,0.484375,2118039783
12002,0.1484375,152,-0.8828125,0.32421875,2118039783
12002,0.15234375,156,-0.8671875,0.31640625,2118039783
12002,0.15625,160,-0.888671875,0.341796875,2118039783
12002,0.08203125,84,-0.9140625,0.283203125,2118039728
36,0.0859375,88,-0.93359375,0.23486328125,2118039728
12002,0.08984375,92,-0.91796875,0.1796875,2118039728
12002,0.09375,96,-0.896484375,0.123046875,2118039728
12002,0.09765625,100,-0.888671875,0.052734375,2118039728
12002,0.1015625,104,-0.888671875,0.08984375,2118039728
12002,0.10546875,108,-0.90625,0.001953125,2118039728
12002,0.109375,112,-0.8984375,0.279296875,2118039728
12002,0.11328125,116,-0.939453125,0.6640625,2118039728
12002,0.1171875,120,-0.9140625,0.11328125,2118039728
12002,0.12109375,124,-0.892578125,0.126953125,2118039728
1938,0.125,128,-0.9375,0.6146770591460269,2118039728
12002,0.12890625,132,-0.896484375,0.087890625,2118039728
12002,0.1328125,136,-0.900390625,0.296875,2118039728
12002,0.13671875,140,-0.8984375,0.064453125,2118039728
12002,0.140625,144,-0.890625,0.29296875,2118039728
12002,0.14453125,148,-0.8984375,0.138671875,2118039728
12002,0.1484375,152,-0.89453125,0.201171875,2118039728
12002,0.15234375,156,-0.8828125,0.04296875,2118039728
12002,0.15625,160,-0.904296875,0.2578125,2118039728
12002,0.08203125,84,-0.923828125,0.197265625,2118039775
15,0.0859375,88,-0.935546875,0.029296875,2118039775
240,0.08984375,92,-0.9140625,0.07109375,2118039775
12002,0.09375,96,-0.900390625,0.15625,2118039775
12002,0.09765625,100,-0.92578125,0.38671875,2118039775
12002,0.1015625,104,-0.916015625,0.2421875,2118039775
140,0.10546875,108,-0.962890625,0.8525390625,2118039775
12002,0.109375,112,-0.923828125,0.609375,2118039775
12002,0.11328125,116,-0.931640625,0.552734375,2118039775
12002,0.1171875,120,-0.89453125,0.44921875,2118039775
4928,0.12109375,124,-0.90234375,0.3248275162337662,2118039775
12002,0.125,128,-0.88671875,0.056640625,2118039775
12002,0.12890625,132,-0.921875,0.384765625,2118039775
12002,0.1328125,136,-0.908203125,0.185546875,2118039775
12002,0.13671875,140,-0.896484375,0.078125,2118039775
12002,0.140625,144,-0.90234375,0.0546875,2118039775
12002,0.14453125,148,-0.888671875,0.20703125,2118039775
12002,0.1484375,152,-0.8984375,0.212890625,2118039775
12002,0.15234375,156,-0.88671875,0.232421875,2118039775
12002,0.15625,160,-0.890625,0.14453125,2118039775
12002,0.08203125,84,-0.921875,0.15234375,2118039713
6930,0.0859375,88,-0.93359375,0.17578125,2118039713
12002,0.08984375,92,-0.919921875,0.052734375,2118039713
12002,0.09375,96,-0.9140625,0.333984375,2118039713
12002,0.09765625,100,-0.900390625,0.25,2118039713
12002,0.1015625,104,-0.919921875,0.443359375,2118039713
1386,0.10546875,108,-0.919921875,0.2439503855519481,2118039713
12002,0.109375,112,-0.8984375,0.158203125,2118039713
12002,0.11328125,116,-0.916015625,0.150390625,2118039713
12002,0.1171875,120,-0.908203125,0.322265625,2118039713
6090,0.12109375,124,-0.921875,0.15237261391625614,2118039713
12002,0.125,128,-0.9140625,0.13671875,2118039713
12002,0.12890625,132,-0.89453125,0.31640625,2118039713
12002,0.1328125,136,-0.912109375,0.095703125,2118039713
12002,0.13671875,140,-0.8828125,0.171875,2118039713
12002,0.140625,144,-0.888671875,0.212890625,2118039713
12002,0.14453125,148,-0.861328125,0.25,2118039713
504,0.1484375,152,-0.923828125,0.20279947916666666,2118039713
12002,0.15234375,156,-0.91015625,0.19140625,2118039713
12002,0.15625,160,-0.8984375,0.0390625,2118039713
1,0.08203125,84,-1.0,1.0,2118039778
2100,0.0859375,88,-0.912109375,0.04966517857142857,2118039778
12002,0.08984375,92,-0.900390625,0.125,2118039778
12002,0.09375,96,-0.904296875,0.068359375,2118039778
12002,0.09765625,100,-0.9296875,0.326171875,2118039778
12002,0.1015625,104,-0.876953125,0.03515625,2118039778
780,0.10546875,108,-0.9140625,0.10541616586538463,2118039778
12002,0.109375,112,-0.90234375,0.17578125,2118039778
12002,0.11328125,116,-0.900390625,0.150390625,2118039778
12002,0.1171875,120,-0.904296875,0.396484375,2118039778
12002,0.12109375,124,-0.88671875,0.115234375,2118039778
12002,0.125,128,-0.9296875,0.5234375,2118039778
12002,0.12890625,132,-0.888671875,0.048828125,2118039778
12002,0.1328125,136,-0.892578125,0.2421875,2118039778
12002,0.13671875,140,-0.8984375,0.087890625,2118039778
12002,0.140625,144,-0.900390625,0.154296875,2118039778
12002,0.14453125,148,-0.873046875,0.2734375,2118039778
12002,0.1484375,152,-0.912109375,0.083984375,2118039778
12002,0.15234375,156,-0.908203125,0.4140625,2118039778
12002,0.15625,160,-0.8828125,0.515625,2118039778
300,0.08203125,84,-0.9296875,0.46015625,2118039741
12002,0.0859375,88,-0.90625,0.005859375,2118039741
12002,0.08984375,92,-0.931640625,0.6015625,2118039741
12002,0.09375,96,-0.9296875,0.529296875,2118039741
12002,0.09765625,100,-0.912109375,0.294921875,2118039741
12002,0.1015625,104,-0.916015625,0.4296875,2118039741
12002,0.10546875,108,-0.904296875,0.37890625,2118039741
12002,0.109375,112,-0.90625,0.1640625,2118039741
3,0.11328125,116,-0.986328125,0.978515625,2118039741
12002,0.1171875,120,-0.9375,0.73828125,2118039741
12002,0.12109375,124,-0.921875,0.416015625,2118039741
532,0.125,128,-0.947265625,0.7246681156015038,2118039741
12002,0.12890625,132,-0.908203125,0.083984375,2118039741
12002,0.1328125,136,-0.921875,0.546875,2118039741
12002,0.13671875,140,-0.912109375,0.470703125,2118039741
12002,0.140625,144,-0.900390625,0.11328125,2118039741
12002,0.14453125,148,-0.85546875,0.267578125,2118039741
12002,0.1484375,152,-0.900390625,0.58984375,2118039741
12002,0.15234375,156,-0.890625,0.166015625,2118039741
12002,0.15625,160,-0.912109375,0.29296875,2118039741
11655,0.08203125,84,-0.892578125,0.3944432713963964,2118039750
12002,0.0859375,88,-0.8828125,0.3515625,2118039750
1968,0.08984375,92,-0.912109375,0.377685546875,2118039750
648,0.09375,96,-0.927734375,0.6083984375,2118039750
12002,0.09765625,100,-0.9296875,0.669921875,2118039750
12002,0.1015625,104,-0.861328125,0.12890625,2118039750
12002,0.10546875,108,-0.919921875,0.3359375,2118039750
954,0.109375,112,-0.962890625,0.8670400943396226,2118039750
12002,0.11328125,116,-0.89453125,0.275390625,2118039750
12002,0.1171875,120,-0.87890625,0.0390625,2118039750
12002,0.12109375,124,-0.875,0.138671875,2118039750
12002,0.125,128,-0.931640625,0.6953125,2118039750
5100,0.12890625,132,-0.8984375,0.0924624693627451,2118039750
7590,0.1328125,136,-0.9453125,0.7166514842720685,2118039750
12002,0.13671875,140,-0.89453125,0.43359375,2118039750
2184,0.140625,144,-0.958984375,0.8430739182692307,2118039750
12002,0.14453125,148,-0.896484375,0.025390625,2118039750
12002,0.1484375,152,-0.892578125,0.0234375,2118039750
12002,0.15234375,156,-0.873046875,0.283203125,2118039750
12002,0.15625,160,-0.87890625,0.33203125,2118039750
12002,0.08203125,84,-0.896484375,0.064453125,2118039764
12002,0.0859375,88,-0.89453125,0.16015625,2118039764
12002,0.08984375,92,-0.921875,0.482421875,2118039764
12002,0.09375,96,-0.908203125,0.2421875,2118039764
12002,0.09765625,100,-0.880859375,0.23828125,2118039764
12002,0.1015625,104,-0.8984375,0.494140625,2118039764
12002,0.10546875,108,-0.884765625,0.28515625,2118039764
12002,0.109375,112,-0.87890625,0.181640625,2118039764
12002,0.11328125,116,-0.892578125,0.02734375,2118039764
12002,0.1171875,120,-0.88671875,0.251953125,2118039764
12002,0.12109375,124,-0.865234375,0.1796875,2118039764
12002,0.125,128,-0.888671875,0.05859375,2118039764
12002,0.12890625,132,-0.87109375,0.01171875,2118039764
12002,0.1328125,136,-0.884765625,0.068359375,2118039764
12002,0.13671875,140,-0.892578125,0.166015625,2118039764
12002,0.140625,144,-0.8671875,0.05859375,2118039764
12002,0.14453125,148,-0.8515625,0.134765625,2118039764
12002,0.1484375,152,-0.8671875,0.35546875,2118039764
12002,0.15234375,156,-0.90625,0.53125,2118039764
12002,0.15625,160,-0.8984375,0.22265625,2118039764
28,0.08203125,84,-0.93359375,0.08663504464285714,2118039714
12002,0.0859375,88,-0.923828125,0.232421875,2118039714
12002,0.08984375,92,-0.923828125,0.181640625,2118039714
4092,0.09375,96,-0.9296875,0.25249915994623656,2118039714
12002,0.09765625,100,-0.9140625,0.064453125,2118039714
12002,0.1015625,104,-0.912109375,0.232421875,2118039714
12002,0.10546875,108,-0.90625,0.6796875,2118039714
12002,0.109375,112,-0.9140625,0.318359375,2118039714
12002,0.11328125,116,-0.873046875,0.00390625,2118039714
12002,0.1171875,120,-0.900390625,0.07421875,2118039714
12002,0.12109375,124,-0.9140625,0.525390625,2118039714
12002,0.125,128,-0.916015625,0.458984375,2118039714
12002,0.12890625,132,-0.908203125,0.03515625,2118039714
12002,0.1328125,136,-0.921875,0.388671875,2118039714
12002,0.13671875,140,-0.904296875,0.201171875,2118039714
12002,0.140625,144,-0.89453125,0.353515625,2118039714
12002,0.14453125,148,-0.8984375,0.291015625,2118039714
12002,0.1484375,152,-0.89453125,0.28125,2118039714
210,0.15234375,156,-0.9296875,0.04732142857142857,2118039714
12002,0.15625,160,-0.890625,0.296875,2118039714
32,0.08203125,84,-0.93359375,0.311767578125,2118039751
12002,0.0859375,88,-0.921875,0.16796875,2118039751
1,0.08984375,92,-0.98828125,0.982421875,2118039751
12002,0.09375,96,-0.900390625,0.375,2118039751
88,0.09765625,100,-0.966796875,0.8841441761363636,2118039751
2074,0.1015625,104,-0.923828125,0.4239995178399229,2118039751
12002,0.10546875,108,-0.890625,0.080078125,2118039751
12002,0.109375,112,-0.884765625,0.056640625,2118039751
12002,0.11328125,116,-0.91796875,0.505859375,2118039751
12002,0.1171875,120,-0.873046875,0.16796875,2118039751
12002,0.12109375,124,-0.91796875,0.056640625,2118039751
12002,0.125,128,-0.875,0.310546875,2118039751
12002,0.12890625,132,-0.904296875,0.263671875,2118039751
12002,0.1328125,136,-0.892578125,0.142578125,2118039751
12002,0.13671875,140,-0.87890625,0.111328125,2118039751
12002,0.140625,144,-0.900390625,0.228515625,2118039751
12002,0.14453125,148,-0.869140625,0.244140625,2118039751
12002,0.1484375,152,-0.912109375,0.353515625,2118039751
12002,0.15234375,156,-0.873046875,0.3828125,2118039751
12002,0.15625,160,-0.896484375,0.298828125,2118039751
12002,0.08203125,84,-0.921875,0.41796875,2118039757
12002,0.0859375,88,-0.89453125,0.06640625,2118039757
12002,0.08984375,92,-0.90234375,0.26953125,2118039757
12002,0.09375,96,-0.921875,0.296875,2118039757
12002,0.09765625,100,-0.876953125,0.126953125,2118039757
12002,0.1015625,104,-0.91796875,0.453125,2118039757
12002,0.10546875,108,-0.896484375,0.20703125,2118039757
12002,0.109375,112,-0.91015625,0.515625,2118039757
12002,0.11328125,116,-0.88671875,0.126953125,2118039757
12002,0.1171875,120,-0.88671875,0.095703125,2118039757
12002,0.12109375,124,-0.890625,0.205078125,2118039757
12002,0.125,128,-0.90234375,0.16015625,2118039757
12002,0.12890625,132,-0.908203125,0.32421875,2118039757
12002,0.1328125,136,-0.892578125,0.28125,2118039757
12002,0.13671875,140,-0.876953125,0.1328125,2118039757
12002,0.140625,144,-0.861328125,0.1015625,2118039757
12002,0.14453125,148,-0.888671875,0.0703125,2118039757
12002,0.1484375,152,-0.88671875,0.0234375,2118039757
12002,0.15234375,156,-0.890625,0.033203125,2118039757
12002,0.15625,160,-0.869140625,0.142578125,2118039757
12002,0.08203125,84,-0.9140625,0.390625,2118039780
1,0.0859375,88,-1.0,1.0,2118039780
12002,0.08984375,92,-0.900390625,0.2421875,2118039780
12002,0.09375,96,-0.904296875,0.294921875,2118039780
4200,0.09765625,100,-0.90234375,0.13974888392857146,2118039780
12002,0.1015625,104,-0.908203125,0.48828125,2118039780
12002,0.10546875,108,-0.892578125,0.015625,2118039780
938,0.109375,112,-0.951171875,0.7803900419776121,2118039780
12002,0.11328125,116,-0.9140625,0.40234375,2118039780
12002,0.1171875,120,-0.888671875,0.35546875,2118039780
4956,0.12109375,124,-0.919921875,0.6364042637711864,2118039780
12002,0.125,128,-0.912109375,0.474609375,2118039780
12002,0.12890625,132,-0.890625,0.05078125,2118039780
12002,0.1328125,136,-0.890625,0.20703125,2118039780
12002,0.13671875,140,-0.8828125,0.34765625,2118039780
12002,0.140625,144,-0.87109375,0.001953125,2118039780
12002,0.14453125,148,-0.87109375,0.048828125,2118039780
12002,0.1484375,152,-0.884765625,0.1640625,2118039780
12002,0.15234375,156,-0.880859375,0.111328125,2118039780
12002,0.15625,160,-0.873046875,0.244140625,2118039780
1,0.08203125,84,-1.0,1.0,2118039754
12002,0.0859375,88,-0.87890625,0.244140625,2118039754
12002,0.08984375,92,-0.8984375,0.525390625,2118039754
12002,0.09375,96,-0.912109375,0.072265625,2118039754
12002,0.09765625,100,-0.912109375,0.357421875,2118039754
12002,0.1015625,104,-0.927734375,0.533203125,2118039754
12002,0.10546875,108,-0.904296875,0.40234375,2118039754
12002,0.109375,112,-0.861328125,0.017578125,2118039754
12002,0.11328125,116,-0.896484375,0.07421875,2118039754
24,0.1171875,120,-0.96484375,0.8583984375,2118039754
12002,0.12109375,124,-0.888671875,0.376953125,2118039754
12002,0.125,128,-0.916015625,0.580078125,2118039754
12002,0.12890625,132,-0.921875,0.564453125,2118039754
12002,0.1328125,136,-0.900390625,0.001953125,2118039754
12002,0.13671875,140,-0.921875,0.541015625,2118039754
12002,0.140625,144,-0.833984375,0.03125,2118039754
12002,0.14453125,148,-0.91796875,0.392578125,2118039754
12002,0.1484375,152,-0.90234375,0.259765625,2118039754
300,0.15234375,156,-0.900390625,0.25810546875,2118039754
12002,0.15625,160,-0.892578125,0.0703125,2118039754
168,0.08203125,84,-0.9296875,0.50390625,211803973
5,0.0859375,88,-0.978515625,0.947265625,211803973
12002,0.08984375,92,-0.927734375,0.68359375,211803973
12002,0.09375,96,-0.87890625,0.025390625,211803973
12002,0.09765625,100,-0.912109375,0.337890625,211803973
12002,0.1015625,104,-0.904296875,0.16796875,211803973
2340,0.10546875,108,-0.916015625,0.4898086939102564,211803973
12002,0.109375,112,-0.951171875,0.76953125,211803973
60,0.11328125,116,-0.955078125,0.7908854166666667,211803973
12002,0.1171875,120,-0.900390625,0.455078125,211803973
12002,0.12109375,124,-0.861328125,0.12890625,211803973
12002,0.125,128,-0.916015625,0.638671875,211803973
6930,0.12890625,132,-0.91796875,0.5450723755411255,211803973
12002,0.1328125,136,-0.88671875,0.3046875,211803973
2268,0.13671875,140,-0.9140625,0.4767717633928572,211803973
2156,0.140625,144,-0.916015625,0.017721257537105753,211803973
4368,0.14453125,148,-0.91015625,0.4772198016826923,211803973
12002,0.1484375,152,-0.8984375,0.302734375,211803973
270,0.15234375,156,-0.96484375,0.8857421875,211803973
12002,0.15625,160,-0.853515625,0.306640625,211803973
3480,0.08203125,84,-0.943359375,0.6717077496408046,2118039771
24,0.0859375,88,-0.935546875,0.205078125,2118039771
912,0.08984375,92,-0.921875,0.061555561266447366,2118039771
12002,0.09375,96,-0.919921875,0.0546875,2118039771
6,0.09765625,100,-0.974609375,0.923828125,2118039771
12002,0.1015625,104,-0.90234375,0.21875,2118039771
240,0.10546875,108,-0.943359375,0.728515625,2118039771
12002,0.109375,112,-0.896484375,0.005859375,2118039771
140,0.11328125,116,-0.9375,0.6656389508928572,2118039771
12002,0.1171875,120,-0.91015625,0.28125,2118039771
12002,0.12109375,124,-0.91015625,0.2890625,2118039771
12002,0.125,128,-0.892578125,0.095703125,2118039771
12002,0.12890625,132,-0.8828125,0.275390625,2118039771
12002,0.1328125,136,-0.900390625,0.384765625,2118039771
5460,0.13671875,140,-0.923828125,0.2714092548076923,2118039771
12002,0.140625,144,-0.888671875,0.544921875,2118039771
12002,0.14453125,148,-0.89453125,0.046875,2118039771
12002,0.1484375,152,-0.908203125,0.564453125,2118039771
12002,0.15234375,156,-0.89453125,0.11328125,2118039771
3120,0.15625,160,-0.90625,0.31605381109775643,2118039771
12,0.08203125,84,-0.95703125,0.89453125,2118039786
462,0.0859375,88,-0.951171875,0.7582563920454546,2118039786
12002,0.08984375,92,-0.912109375,0.3359375,2118039786
4620,0.09375,96,-0.912109375,0.050451501623376624,2118039786
12002,0.09765625,100,-0.8984375,0.548828125,2118039786
12002,0.1015625,104,-0.912109375,0.1640625,2118039786
12002,0.10546875,108,-0.890625,0.1640625,2118039786
12002,0.109375,112,-0.921875,0.45703125,2118039786
12002,0.11328125,116,-0.8828125,0.31640625,2118039786
420,0.1171875,120,-0.92578125,0.51064453125,2118039786
12002,0.12109375,124,-0.896484375,0.375,2118039786
12002,0.125,128,-0.900390625,0.373046875,2118039786
12002,0.12890625,132,-0.90625,0.533203125,2118039786
12002,0.1328125,136,-0.91015625,0.01171875,2118039786
12002,0.13671875,140,-0.892578125,0.3515625,2118039786
12002,0.140625,144,-0.880859375,0.2578125,2118039786
12002,0.14453125,148,-0.8828125,0.080078125,2118039786
12002,0.1484375,152,-0.904296875,0.271484375,2118039786
12002,0.15234375,156,-0.853515625,0.052734375,2118039786
12002,0.15625,160,-0.869140625,0.267578125,2118039786
14,0.08203125,84,-0.958984375,0.8032924107142857,2118039795
12002,0.0859375,88,-0.939453125,0.599609375,2118039795
1,0.08984375,92,-1.0,1.0,2118039795
12002,0.09375,96,-0.90625,0.029296875,2118039795
12002,0.09765625,100,-0.919921875,0.3125,2118039795
12002,0.1015625,104,-0.90625,0.03515625,2118039795
12002,0.10546875,108,-0.9296875,0.62109375,2118039795
6090,0.109375,112,-0.9375,0.5590218980911329,2118039795
12002,0.11328125,116,-0.884765625,0.169921875,2118039795
1,0.1171875,120,-0.9765625,0.947265625,2118039795
12002,0.12109375,124,-0.89453125,0.162109375,2118039795
12002,0.125,128,-0.908203125,0.287109375,2118039795
12002,0.12890625,132,-0.87890625,0.060546875,2118039795
12002,0.1328125,136,-0.90234375,0.197265625,2118039795
12002,0.13671875,140,-0.861328125,0.021484375,2118039795
12002,0.140625,144,-0.865234375,0.3359375,2118039795
12002,0.14453125,148,-0.90625,0.10546875,2118039795
12002,0.1484375,152,-0.923828125,0.658203125,2118039795
12002,0.15234375,156,-0.896484375,0.421875,2118039795
12002,0.15625,160,-0.88671875,0.388671875,2118039795
1442,0.08203125,84,-0.927734375,0.16529505461165048,2118039752
12002,0.0859375,88,-0.892578125,0.037109375,2118039752
12002,0.08984375,92,-0.939453125,0.642578125,2118039752
12002,0.09375,96,-0.91796875,0.318359375,2118039752
12002,0.09765625,100,-0.916015625,0.05078125,2118039752
12002,0.1015625,104,-0.876953125,0.05859375,2118039752
12002,0.10546875,108,-0.90234375,0.193359375,2118039752
12002,0.109375,112,-0.896484375,0.1953125,2118039752
5448,0.11328125,116,-0.921875,0.21453292779460356,2118039752
12002,0.1171875,120,-0.908203125,0.4453125,2118039752
12002,0.12109375,124,-0.91796875,0.056640625,2118039752
12002,0.125,128,-0.900390625,0.298828125,2118039752
684,0.12890625,132,-0.9375,0.5781078673245614,2118039752
12002,0.1328125,136,-0.91796875,0.4453125,2118039752
12002,0.13671875,140,-0.880859375,0.54296875,2118039752
12002,0.140625,144,-0.900390625,0.05859375,2118039752
12002,0.14453125,148,-0.892578125,0.2734375,2118039752
12002,0.1484375,152,-0.875,0.345703125,2118039752
12002,0.15234375,156,-0.875,0.21875,2118039752
12002,0.15625,160,-0.875,0.12109375,2118039752
960,0.08203125,84,-0.9375,0.59759521484375,211803974
12002,0.0859375,88,-0.8984375,0.302734375,211803974
12002,0.08984375,92,-0.90625,0.154296875,211803974
3,0.09375,96,-0.982421875,0.962890625,211803974
12002,0.09765625,100,-0.916015625,0.28125,211803974
12002,0.1015625,104,-0.875,0.017578125,211803974
12002,0.10546875,108,-0.91015625,0.494140625,211803974
12002,0.109375,112,-0.908203125,0.2109375,211803974
12002,0.11328125,116,-0.88671875,0.587890625,211803974
12002,0.1171875,120,-0.90625,0.455078125,211803974
12002,0.12109375,124,-0.884765625,0.302734375,211803974
12002,0.125,128,-0.892578125,0.30078125,211803974
12002,0.12890625,132,-0.900390625,0.478515625,211803974
12002,0.1328125,136,-0.900390625,0.064453125,211803974
12002,0.13671875,140,-0.91796875,0.5546875,211803974
12002,0.140625,144,-0.88671875,0.25390625,211803974
12002,0.14453125,148,-0.880859375,0.482421875,211803974
12002,0.1484375,152,-0.896484375,0.021484375,211803974
12002,0.15234375,156,-0.87890625,0.11328125,211803974
12002,0.15625,160,-0.849609375,0.19921875,211803974
12002,0.08203125,84,-0.880859375,0.146484375,211803978
12002,0.0859375,88,-0.873046875,0.046875,211803978
1,0.08984375,92,-1.0,1.0,211803978
12002,0.09375,96,-0.869140625,0.27734375,211803978
12002,0.09765625,100,-0.90625,0.37109375,211803978
12002,0.1015625,104,-0.892578125,0.203125,211803978
12002,0.10546875,108,-0.8671875,0.10546875,211803978
12002,0.109375,112,-0.923828125,0.666015625,211803978
12002,0.11328125,116,-0.904296875,0.302734375,211803978
12002,0.1171875,120,-0.85546875,0.318359375,211803978
12002,0.12109375,124,-0.9140625,0.443359375,211803978
12002,0.125,128,-0.892578125,0.19140625,211803978
12002,0.12890625,132,-0.912109375,0.353515625,211803978
6720,0.1328125,136,-0.876953125,0.07987816220238095,211803978
12002,0.13671875,140,-0.884765625,0.025390625,211803978
12002,0.140625,144,-0.880859375,0.486328125,211803978
12002,0.14453125,148,-0.86328125,0.103515625,211803978
12002,0.1484375,152,-0.8828125,0.5078125,211803978
12002,0.15234375,156,-0.87109375,0.193359375,211803978
12002,0.15625,160,-0.87890625,0.181640625,211803978
42,0.08203125,84,-0.9296875,0.8115234375,2118039782
12002,0.0859375,88,-0.931640625,0.576171875,2118039782
12002,0.08984375,92,-0.888671875,0.021484375,2118039782
12002,0.09375,96,-0.9140625,0.388671875,2118039782
12002,0.09765625,100,-0.94140625,0.779296875,2118039782
12002,0.1015625,104,-0.91796875,0.4609375,2118039782
2220,0.10546875,108,-0.94921875,0.7171927787162162,2118039782
12002,0.109375,112,-0.939453125,0.646484375,2118039782
12002,0.11328125,116,-0.931640625,0.724609375,2118039782
12002,0.1171875,120,-0.912109375,0.5703125,2118039782
12002,0.12109375,124,-0.9140625,0.34765625,2118039782
12002,0.125,128,-0.916015625,0.40625,2118039782
12002,0.12890625,132,-0.923828125,0.552734375,2118039782
12002,0.1328125,136,-0.8515625,0.212890625,2118039782
12002,0.13671875,140,-0.921875,0.6640625,2118039782
12002,0.140625,144,-0.919921875,0.625,2118039782
12002,0.14453125,148,-0.880859375,0.267578125,2118039782
12002,0.1484375,152,-0.89453125,0.1015625,2118039782
12002,0.15234375,156,-0.9140625,0.291015625,2118039782
12002,0.15625,160,-0.9140625,0.533203125,2118039782
1,0.08203125,84,-1.0,1.0,2118039763
12002,0.0859375,88,-0.939453125,0.630859375,2118039763
12002,0.08984375,92,-0.927734375,0.41796875,2118039763
12002,0.09375,96,-0.912109375,0.30078125,2118039763
12002,0.09765625,100,-0.90625,0.30859375,2118039763
12002,0.1015625,104,-0.921875,0.482421875,2118039763
12002,0.10546875,108,-0.91015625,0.08984375,2118039763
12002,0.109375,112,-0.912109375,0.21875,2118039763
1,0.11328125,116,-1.0,1.0,2118039763
12002,0.1171875,120,-0.9140625,0.4375,2118039763
12002,0.12109375,124,-0.923828125,0.310546875,2118039763
12002,0.125,128,-0.90234375,0.1953125,2118039763
12002,0.12890625,132,-0.9140625,0.568359375,2118039763
12002,0.1328125,136,-0.90625,0.2421875,2118039763
12002,0.13671875,140,-0.89453125,0.3203125,2118039763
12002,0.140625,144,-0.875,0.177734375,2118039763
12002,0.14453125,148,-0.888671875,0.259765625,2118039763
12002,0.1484375,152,-0.876953125,0.08203125,2118039763
1320,0.15234375,156,-0.90234375,0.13053977272727274,2118039763
12002,0.15625,160,-0.8828125,0.267578125,2118039763
12002,0.08203125,84,-0.95703125,0.84765625,2118039766
12002,0.0859375,88,-0.88671875,0.29296875,2118039766
12002,0.08984375,92,-0.916015625,0.00390625,2118039766
12002,0.09375,96,-0.919921875,0.33203125,2118039766
12002,0.09765625,100,-0.896484375,0.171875,2118039766
12002,0.1015625,104,-0.890625,0.091796875,2118039766
12002,0.10546875,108,-0.91796875,0.306640625,2118039766
12002,0.109375,112,-0.896484375,0.26171875,2118039766
12002,0.11328125,116,-0.890625,0.08203125,2118039766
1860,0.1171875,120,-0.9296875,0.7833154821908602,2118039766
12002,0.12109375,124,-0.90625,0.197265625,2118039766
12002,0.125,128,-0.9140625,0.185546875,2118039766
12002,0.12890625,132,-0.90625,0.140625,2118039766
10980,0.1328125,136,-0.912109375,0.3283027023565574,2118039766
12002,0.13671875,140,-0.880859375,0.38671875,2118039766
12002,0.140625,144,-0.900390625,0.328125,2118039766
12002,0.14453125,148,-0.88671875,0.220703125,2118039766
12002,0.1484375,152,-0.892578125,0.232421875,2118039766
1560,0.15234375,156,-0.8984375,0.10599459134615384,2118039766
12002,0.15625,160,-0.888671875,0.21484375,2118039766
1,0.08203125,84,-1.0,1.0,2118039735
2256,0.0859375,88,-0.91015625,0.4201383117242908,2118039735
14,0.08984375,92,-0.970703125,0.9208984375,2118039735
400,0.09375,96,-0.951171875,0.80689453125,2118039735
