length,$r_{stable}$,fct,Energy,Consensus
6,5.7368421052631575,872,-0.65625,0.060546875
6,5.918918918918918,876,-0.666015625,0.0771484375
6,6.111111111111112,880,-0.658203125,0.0087890625
12,6.314285714285713,884,-0.650390625,0.0068359375
12,6.529411764705883,888,-0.642578125,0.060546875
6,6.757575757575758,892,-0.654296875,0.0703125
6,7.0,896,-0.623046875,0.09765625
6,7.258064516129032,900,-0.6640625,0.0048828125
6,7.533333333333332,904,-0.640625,0.0205078125
12,7.827586206896553,908,-0.666015625,0.03515625
2,8.142857142857142,912,-0.65625,0.025390625
12,8.481481481481481,916,-0.6484375,0.0048828125
42,8.846153846153848,920,-0.65234375,0.022739955357142856
12,9.24,924,-0.6484375,0.005859375
2,9.666666666666666,928,-0.630859375,0.03125
6,10.130434782608695,932,-0.638671875,0.0048828125
4,10.636363636363637,936,-0.65234375,0.005859375
6,11.190476190476188,940,-0.63671875,0.0078125
2,11.8,944,-0.638671875,0.05078125
6,12.473684210526313,948,-0.6328125,0.03125
2,13.222222222222221,952,-0.630859375,0.0478515625
6,14.058823529411766,956,-0.638671875,0.01953125
2,15.0,960,-0.654296875,0.0380859375
2,16.066666666666666,964,-0.654296875,0.08203125
2,17.285714285714285,968,-0.65625,0.0283203125
2,18.69230769230769,972,-0.6484375,0.001953125
6,20.33333333333333,976,-0.63671875,0.018229166666666668
2,22.272727272727273,980,-0.642578125,0.029296875
2,24.6,984,-0.640625,0.0107421875
2,27.444444444444446,988,-0.625,0.009765625
1,31.0,992,-0.6328125,0.01171875
1,35.57142857142857,996,-0.642578125,0.048828125
2,41.66666666666666,1000,-0.642578125,0.005859375
2,50.2,1004,-0.638671875,0.0087890625
2,63.0,1008,-0.634765625,0.0126953125
2,84.33333333333333,1012,-0.638671875,0.0224609375
2,127.0,1016,-0.630859375,0.0009765625
1,255.0,1020,-0.6328125,0.017578125
1,inf,1024,-0.6328125,0.017578125
84,2.4133333333333336,724,-0.669921875,0.032505580357142856
12,2.45945945945946,728,-0.69140625,0.0078125
60,2.5068493150684934,732,-0.646484375,0.0283203125
210,2.555555555555556,736,-0.64453125,0.043247767857142856
30,2.605633802816901,740,-0.685546875,0.08313802083333334
12,2.657142857142857,744,-0.623046875,0.051106770833333336
18,2.710144927536232,748,-0.662109375,0.052191840277777776
6,2.764705882352941,752,-0.658203125,0.0771484375
6,2.82089552238806,756,-0.662109375,0.0322265625
30,2.878787878787879,760,-0.630859375,0.1474609375
84,2.9384615384615387,764,-0.619140625,0.023158482142857144
6,3.0,768,-0.6484375,0.0517578125
6,3.063492063492064,772,-0.677734375,0.015950520833333332
84,3.129032258064516,776,-0.61328125,0.05245535714285714
84,3.19672131147541,780,-0.6328125,0.038690476190476185
6,3.2666666666666666,784,-0.66015625,0.01953125
30,3.3389830508474576,788,-0.662109375,0.06608072916666667
12,3.4137931034482767,792,-0.625,0.056640625
6,3.4912280701754392,796,-0.625,0.0048828125
6,3.571428571428572,800,-0.64453125,0.1083984375
6,3.654545454545455,804,-0.6328125,0.046875
42,3.7407407407407414,808,-0.65234375,0.006603422619047619
42,3.830188679245283,812,-0.646484375,0.034784226190476185
6,3.9230769230769234,816,-0.62109375,0.0068359375
6,4.019607843137255,820,-0.6015625,0.0126953125
12,4.12,824,-0.623046875,0.0234375
6,4.224489795918367,828,-0.607421875,0.0126953125
60,4.333333333333333,832,-0.609375,0.060546875
12,4.446808510638298,836,-0.609375,0.015950520833333332
6,4.565217391304348,840,-0.630859375,0.11555989583333333
12,4.688888888888889,844,-0.607421875,0.0244140625
6,4.818181818181818,848,-0.603515625,0.0234375
6,4.953488372093024,852,-0.59375,0.006184895833333333
12,5.095238095238095,856,-0.6015625,0.0576171875
6,5.243902439024391,860,-0.6171875,0.01953125
6,5.4,864,-0.60546875,0.0032552083333333326
12,5.564102564102564,868,-0.611328125,0.0146484375
6,5.7368421052631575,872,-0.6171875,0.0830078125
6,5.918918918918918,876,-0.59765625,0.076171875
12,6.111111111111112,880,-0.60546875,0.12955729166666666
