init_magnet,length,Magnetization_mean,Magnetization_min,Magnetization_max,Magnetization_std,SpinGlass
0.0,2,0.0009765625,0.0,0.001953125,0.0009765625,-0.037109375
0.0,2,0.0078125,0.0078125,0.0078125,0.0,-0.01953125
0.0,2,0.0029296875,0.001953125,0.00390625,0.0009765625,0.001953125
0.0,2,0.001953125,0.0,0.00390625,0.001953125,-0.021484375
0.0,2,0.005859375,0.00390625,0.0078125,0.001953125,-0.001953125
0.0,2,0.005859375,0.005859375,0.005859375,0.0,-0.005859375
0.0,2,0.0107421875,0.009765625,0.01171875,0.0009765625,-0.01171875
0.0,2,0.0048828125,0.00390625,0.005859375,0.0009765625,-0.03125
0.0,2,0.009765625,0.009765625,0.009765625,0.0,0.01171875
0.0,2,0.00390625,0.00390625,0.00390625,0.0,-0.044921875
0.0,2,0.0068359375,0.005859375,0.0078125,0.0009765625,-0.01171875
0.0,2,0.0068359375,0.005859375,0.0078125,0.0009765625,-0.015625
0.0,2,0.00390625,0.001953125,0.005859375,0.001953125,0.0078125
0.0,2,0.01171875,0.009765625,0.013671875,0.001953125,0.017578125
0.0,2,0.0009765625,0.0,0.001953125,0.0009765625,-0.021484375
0.0,2,0.0029296875,0.001953125,0.00390625,0.0009765625,0.009765625
0.0,2,0.0185546875,0.017578125,0.01953125,0.0009765625,-0.068359375
0.0,2,0.0048828125,0.00390625,0.005859375,0.0009765625,-0.0390625
0.0,2,0.0048828125,0.00390625,0.005859375,0.0009765625,-0.009765625
0.0,2,0.0068359375,0.00390625,0.009765625,0.0029296875,-0.009765625
0.0,2,0.015625,0.013671875,0.017578125,0.001953125,-0.0546875
0.0,2,0.0029296875,0.001953125,0.00390625,0.0009765625,-0.021484375
0.0,1,0.001953125,0.001953125,0.001953125,0.0,-0.029296875
0.0,2,0.009765625,0.0078125,0.01171875,0.001953125,-0.013671875
0.0,2,0.0234375,0.021484375,0.025390625,0.001953125,-0.0234375
0.0,2,0.0078125,0.005859375,0.009765625,0.001953125,-0.087890625
0.0,2,0.0068359375,0.005859375,0.0078125,0.0009765625,-0.041015625
0.0,2,0.0029296875,0.001953125,0.00390625,0.0009765625,-0.046875
0.0,2,0.0107421875,0.0078125,0.013671875,0.0029296875,0.0078125
0.0,2,0.0009765625,0.0,0.001953125,0.0009765625,-0.03515625
0.0,2,0.0029296875,0.001953125,0.00390625,0.0009765625,-0.0078125
0.0,2,0.0068359375,0.005859375,0.0078125,0.0009765625,-0.01953125
0.0,2,0.0029296875,0.001953125,0.00390625,0.0009765625,0.005859375
0.0,2,0.0009765625,0.0,0.001953125,0.0009765625,0.0
0.0,2,0.0146484375,0.013671875,0.015625,0.0009765625,-0.029296875
0.0,2,0.0048828125,0.00390625,0.005859375,0.0009765625,-0.013671875
0.0,2,0.0166015625,0.013671875,0.01953125,0.0029296875,-0.009765625
0.0,2,0.0029296875,0.001953125,0.00390625,0.0009765625,-0.0078125
0.0,2,0.0009765625,0.0,0.001953125,0.0009765625,-0.021484375
0.0,2,0.005859375,0.005859375,0.005859375,0.0,0.015625
0.0,2,0.0107421875,0.009765625,0.01171875,0.0009765625,0.005859375
0.0,2,0.009765625,0.0078125,0.01171875,0.001953125,-0.00390625
0.0,2,0.01171875,0.01171875,0.01171875,0.0,-0.029296875
0.0,2,0.001953125,0.001953125,0.001953125,0.0,0.00390625
0.0,2,0.0126953125,0.01171875,0.013671875,0.0009765625,-0.033203125
0.0,2,0.0009765625,0.0,0.001953125,0.0009765625,0.0
0.0,2,0.0107421875,0.009765625,0.01171875,0.0009765625,0.01953125
0.0,2,0.015625,0.015625,0.015625,0.0,-0.052734375
0.0,2,0.001953125,0.001953125,0.001953125,0.0,-0.015625
0.0,2,0.0048828125,0.00390625,0.005859375,0.0009765625,-0.068359375
0.0,2,0.0,0.0,0.0,0.0,-0.00390625
0.0,2,0.005859375,0.001953125,0.009765625,0.00390625,-0.0390625
0.0,1,0.01171875,0.01171875,0.01171875,0.0,-0.001953125
0.0,2,0.0068359375,0.005859375,0.0078125,0.0009765625,-0.009765625
0.0,2,0.0087890625,0.0078125,0.009765625,0.0009765625,-0.00390625
0.0,2,0.0107421875,0.009765625,0.01171875,0.0009765625,-0.052734375
0.0,2,0.0048828125,0.00390625,0.005859375,0.0009765625,-0.001953125
0.0,2,0.009765625,0.0078125,0.01171875,0.001953125,-0.015625
0.0,2,0.009765625,0.0078125,0.01171875,0.001953125,-0.0234375
0.0,2,0.0009765625,0.0,0.001953125,0.0009765625,-0.029296875
0.0,2,0.0087890625,0.00390625,0.013671875,0.0048828125,-0.046875
0.0,2,0.0048828125,0.00390625,0.005859375,0.0009765625,-0.03515625
0.0,2,0.0244140625,0.0234375,0.025390625,0.0009765625,-0.013671875
0.0,2,0.0166015625,0.013671875,0.01953125,0.0029296875,0.02734375
0.0,2,0.0029296875,0.0,0.005859375,0.0029296875,-0.0078125
0.0,2,0.0048828125,0.00390625,0.005859375,0.0009765625,-0.037109375
0.0,2,0.001953125,0.001953125,0.001953125,0.0,0.02734375
0.0,2,0.0048828125,0.00390625,0.005859375,0.0009765625,-0.029296875
0.0,2,0.005859375,0.00390625,0.0078125,0.001953125,0.0
0.0,2,0.0048828125,0.00390625,0.005859375,0.0009765625,0.00390625
0.0,2,0.013671875,0.01171875,0.015625,0.001953125,-0.009765625
0.0,2,0.0068359375,0.005859375,0.0078125,0.0009765625,-0.052734375
0.0,2,0.0029296875,0.001953125,0.00390625,0.0009765625,0.037109375
0.0,2,0.0087890625,0.0078125,0.009765625,0.0009765625,-0.013671875
0.0,2,0.0029296875,0.0,0.005859375,0.0029296875,0.033203125
0.0,2,0.009765625,0.0078125,0.01171875,0.001953125,-0.015625
0.0,2,0.00390625,0.0,0.0078125,0.00390625,-0.048828125
0.0,2,0.005859375,0.00390625,0.0078125,0.001953125,-0.0234375
0.0,2,0.00390625,0.00390625,0.00390625,0.0,-0.005859375
0.0,2,0.0185546875,0.017578125,0.01953125,0.0009765625,-0.005859375
0.0,2,0.0068359375,0.005859375,0.0078125,0.0009765625,-0.001953125
0.0,2,0.001953125,0.001953125,0.001953125,0.0,-0.01171875
0.0,2,0.0029296875,0.001953125,0.00390625,0.0009765625,0.013671875
0.0,2,0.0029296875,0.001953125,0.00390625,0.0009765625,-0.005859375
0.0,2,0.001953125,0.0,0.00390625,0.001953125,-0.046875
0.0,2,0.00390625,0.00390625,0.00390625,0.0,-0.015625
0.0,2,0.0029296875,0.001953125,0.00390625,0.0009765625,0.013671875
0.0,2,0.01171875,0.009765625,0.013671875,0.001953125,-0.05859375
0.0,2,0.0029296875,0.001953125,0.00390625,0.0009765625,-0.017578125
0.0,2,0.013671875,0.01171875,0.015625,0.001953125,0.005859375
0.0,2,0.005859375,0.00390625,0.0078125,0.001953125,-0.029296875
0.0,2,0.005859375,0.00390625,0.0078125,0.001953125,-0.029296875
0.0,2,0.0078125,0.005859375,0.009765625,0.001953125,-0.013671875
0.0,2,0.005859375,0.001953125,0.009765625,0.00390625,0.017578125
0.0,2,0.0087890625,0.0078125,0.009765625,0.0009765625,-0.033203125
0.0,2,0.0126953125,0.01171875,0.013671875,0.0009765625,-0.015625
0.0,2,0.0107421875,0.009765625,0.01171875,0.0009765625,-0.037109375
0.0,2,0.0009765625,0.0,0.001953125,0.0009765625,-0.060546875
0.0,2,0.0107421875,0.009765625,0.01171875,0.0009765625,-0.029296875
0.0,2,0.0009765625,0.0,0.001953125,0.0009765625,-0.0390625
0.0,2,0.0126953125,0.01171875,0.013671875,0.0009765625,-0.037109375
0.0,2,0.00390625,0.00390625,0.00390625,0.0,-0.0390625
0.0,2,0.01171875,0.01171875,0.01171875,0.0,-0.025390625
0.0,2,0.0126953125,0.01171875,0.013671875,0.0009765625,-0.046875
0.0,2,0.0107421875,0.009765625,0.01171875,0.0009765625,-0.01953125
0.0,2,0.009765625,0.009765625,0.009765625,0.0,-0.056640625
0.0,2,0.0146484375,0.013671875,0.015625,0.0009765625,0.00390625
0.0,2,0.0107421875,0.009765625,0.01171875,0.0009765625,-0.0390625
0.0,2,0.0068359375,0.005859375,0.0078125,0.0009765625,-0.03515625
0.0,2,0.0009765625,0.0,0.001953125,0.0009765625,-0.046875
0.0,2,0.0029296875,0.001953125,0.00390625,0.0009765625,-0.06640625
0.0,2,0.0048828125,0.001953125,0.0078125,0.0029296875,-0.064453125
0.0,2,0.017578125,0.017578125,0.017578125,0.0,0.015625
0.0,2,0.0087890625,0.0078125,0.009765625,0.0009765625,-0.021484375
0.0,2,0.0068359375,0.005859375,0.0078125,0.0009765625,-0.017578125
0.0,2,0.013671875,0.009765625,0.017578125,0.00390625,-0.03125
0.0,2,0.0107421875,0.0078125,0.013671875,0.0029296875,-0.01171875
0.0,2,0.00390625,0.001953125,0.005859375,0.001953125,-0.013671875
0.0,2,0.0029296875,0.001953125,0.00390625,0.0009765625,-0.021484375
0.0,2,0.0048828125,0.00390625,0.005859375,0.0009765625,-0.03125
0.0,2,0.005859375,0.00390625,0.0078125,0.001953125,-0.009765625
0.0,2,0.005859375,0.00390625,0.0078125,0.001953125,-0.013671875
0.0,2,0.0009765625,0.0,0.001953125,0.0009765625,-0.02734375
0.0,2,0.0048828125,0.00390625,0.005859375,0.0009765625,-0.03125
0.0,2,0.0029296875,0.001953125,0.00390625,0.0009765625,-0.037109375
0.0,2,0.017578125,0.017578125,0.017578125,0.0,-0.005859375
0.0,2,0.02734375,0.025390625,0.029296875,0.001953125,-0.0234375
0.0,2,0.00390625,0.0,0.0078125,0.00390625,-0.0078125
0.0,2,0.0068359375,0.005859375,0.0078125,0.0009765625,0.001953125
0.0,2,0.01171875,0.009765625,0.013671875,0.001953125,-0.037109375
0.0,2,0.001953125,0.001953125,0.001953125,0.0,-0.01171875
0.0,2,0.0078125,0.005859375,0.009765625,0.001953125,-0.01953125
0.0,2,0.009765625,0.005859375,0.013671875,0.00390625,-0.041015625
0.0,2,0.0048828125,0.00390625,0.005859375,0.0009765625,-0.068359375
0.0,2,0.0068359375,0.00390625,0.009765625,0.0029296875,-0.015625
0.0,2,0.0087890625,0.0078125,0.009765625,0.0009765625,0.01953125
0.0,2,0.001953125,0.001953125,0.001953125,0.0,0.0390625
0.0,2,0.00390625,0.00390625,0.00390625,0.0,-0.056640625
0.0,2,0.0068359375,0.005859375,0.0078125,0.0009765625,-0.037109375
0.0,2,0.0009765625,0.0,0.001953125,0.0009765625,-0.001953125
0.0,2,0.0009765625,0.0,0.001953125,0.0009765625,-0.009765625
0.0,2,0.0146484375,0.013671875,0.015625,0.0009765625,-0.03125
0.0,2,0.0126953125,0.01171875,0.013671875,0.0009765625,-0.044921875
0.2,2,0.212890625,0.212890625,0.212890625,0.0,-0.064453125
0.2,2,0.2080078125,0.205078125,0.2109375,0.0029296875,-0.0234375
0.2,2,0.20703125,0.205078125,0.208984375,0.001953125,-0.060546875
0.2,2,0.2109375,0.2109375,0.2109375,0.0,-0.05859375
0.2,2,0.220703125,0.21875,0.22265625,0.001953125,-0.05078125
0.2,2,0.22265625,0.220703125,0.224609375,0.001953125,-0.068359375
0.2,2,0.2001953125,0.19921875,0.201171875,0.0009765625,-0.09375
0.2,2,0.2099609375,0.208984375,0.2109375,0.0009765625,-0.0625
0.2,2,0.212890625,0.212890625,0.212890625,0.0,-0.07421875
0.2,2,0.2109375,0.208984375,0.212890625,0.001953125,-0.04296875
0.2,2,0.201171875,0.197265625,0.205078125,0.00390625,-0.033203125
0.2,2,0.20703125,0.20703125,0.20703125,0.0,-0.03125
0.2,2,0.20703125,0.20703125,0.20703125,0.0,-0.087890625
0.2,2,0.2109375,0.208984375,0.212890625,0.001953125,-0.091796875
0.2,2,0.2177734375,0.216796875,0.21875,0.0009765625,-0.033203125
0.2,2,0.21875,0.21875,0.21875,0.0,-0.04296875
0.2,2,0.208984375,0.20703125,0.2109375,0.001953125,-0.0546875
0.2,2,0.2099609375,0.208984375,0.2109375,0.0009765625,-0.109375
0.2,2,0.2060546875,0.205078125,0.20703125,0.0009765625,-0.09375
0.2,2,0.208984375,0.20703125,0.2109375,0.001953125,-0.03125
0.2,2,0.2041015625,0.203125,0.205078125,0.0009765625,-0.046875
0.2,2,0.21484375,0.21484375,0.21484375,0.0,-0.056640625
0.2,1,0.220703125,0.220703125,0.220703125,0.0,-0.05859375
0.2,2,0.197265625,0.1953125,0.19921875,0.001953125,-0.048828125
0.2,2,0.2021484375,0.201171875,0.203125,0.0009765625,-0.0546875
0.2,2,0.203125,0.201171875,0.205078125,0.001953125,-0.078125
0.2,2,0.2060546875,0.205078125,0.20703125,0.0009765625,-0.0625
0.2,2,0.208984375,0.208984375,0.208984375,0.0,-0.080078125
0.2,2,0.2099609375,0.20703125,0.212890625,0.0029296875,-0.037109375
0.2,2,0.1923828125,0.19140625,0.193359375,0.0009765625,-0.08203125
0.2,2,0.212890625,0.212890625,0.212890625,0.0,-0.087890625
0.2,2,0.2158203125,0.21484375,0.216796875,0.0009765625,-0.037109375
0.2,2,0.205078125,0.201171875,0.208984375,0.00390625,-0.076171875
0.2,2,0.2099609375,0.208984375,0.2109375,0.0009765625,-0.02734375
0.2,2,0.2060546875,0.205078125,0.20703125,0.0009765625,-0.05859375
0.2,2,0.2041015625,0.203125,0.205078125,0.0009765625,-0.048828125
0.2,2,0.205078125,0.205078125,0.205078125,0.0,-0.076171875
0.2,2,0.203125,0.201171875,0.205078125,0.001953125,-0.0390625
0.2,2,0.203125,0.203125,0.203125,0.0,-0.0546875
0.2,2,0.2060546875,0.205078125,0.20703125,0.0009765625,-0.048828125
0.2,2,0.2099609375,0.20703125,0.212890625,0.0029296875,-0.0859375
0.2,2,0.212890625,0.2109375,0.21484375,0.001953125,-0.052734375
0.2,2,0.205078125,0.203125,0.20703125,0.001953125,-0.04296875
0.2,2,0.197265625,0.1953125,0.19921875,0.001953125,-0.048828125
0.2,2,0.208984375,0.208984375,0.208984375,0.0,-0.107421875
0.2,2,0.2060546875,0.205078125,0.20703125,0.0009765625,-0.087890625
0.2,2,0.1923828125,0.19140625,0.193359375,0.0009765625,-0.060546875
0.2,2,0.208984375,0.20703125,0.2109375,0.001953125,-0.052734375
0.2,2,0.2041015625,0.201171875,0.20703125,0.0029296875,-0.033203125
0.2,2,0.2138671875,0.212890625,0.21484375,0.0009765625,-0.078125
0.2,2,0.1953125,0.193359375,0.197265625,0.001953125,-0.01953125
0.2,2,0.2197265625,0.21875,0.220703125,0.0009765625,-0.06640625
0.2,2,0.205078125,0.203125,0.20703125,0.001953125,-0.05078125
0.2,2,0.20703125,0.205078125,0.208984375,0.001953125,-0.0546875
0.2,2,0.185546875,0.185546875,0.185546875,0.0,-0.048828125
0.2,2,0.2001953125,0.197265625,0.203125,0.0029296875,-0.056640625
0.2,2,0.208984375,0.20703125,0.2109375,0.001953125,-0.103515625
0.2,2,0.1962890625,0.193359375,0.19921875,0.0029296875,-0.080078125
0.2,2,0.2197265625,0.21875,0.220703125,0.0009765625,-0.078125
0.2,2,0.19921875,0.19921875,0.19921875,0.0,-0.115234375
0.2,1,0.22265625,0.22265625,0.22265625,0.0,-0.076171875
0.2,2,0.20703125,0.205078125,0.208984375,0.001953125,-0.0625
0.2,2,0.2158203125,0.21484375,0.216796875,0.0009765625,-0.044921875
0.2,2,0.205078125,0.205078125,0.205078125,0.0,-0.03515625
0.2,2,0.20703125,0.205078125,0.208984375,0.001953125,-0.04296875
0.2,2,0.205078125,0.203125,0.20703125,0.001953125,-0.076171875
0.2,2,0.2080078125,0.205078125,0.2109375,0.0029296875,-0.076171875
0.2,2,0.1943359375,0.19140625,0.197265625,0.0029296875,-0.08203125
0.2,2,0.201171875,0.19921875,0.203125,0.001953125,-0.0390625
0.2,2,0.2001953125,0.19921875,0.201171875,0.0009765625,-0.08203125
0.2,2,0.2119140625,0.2109375,0.212890625,0.0009765625,-0.048828125
0.2,2,0.2099609375,0.208984375,0.2109375,0.0009765625,-0.087890625
0.2,1,0.20703125,0.20703125,0.20703125,0.0,-0.029296875
0.2,2,0.1962890625,0.1953125,0.197265625,0.0009765625,-0.0546875
0.2,2,0.2041015625,0.203125,0.205078125,0.0009765625,-0.04296875
