length,$p_{stable}$,SpinGlass,Magnetization
1,$0.3$,-0.96875,0.96875
3,$0.5$,-0.765625,0.578125
16,$0.7$,-0.6640625,0.126953125
2,$0.9$,-0.546875,0.08984375
1,$1$,-0.546875,0.109375
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
732,$0.3$,-0.7734375,0.4588883196721312
6,$0.5$,-0.703125,0.3515625
2,$0.7$,-0.6171875,0.04296875
2,$0.9$,-0.59375,0.06640625
1,$1$,-0.546875,0.0234375
1,$0.0$,-1.0,1.0
2,$0.1$,-0.921875,0.828125
770,$0.3$,-0.796875,0.020576298701298703
36,$0.5$,-0.75,0.25
42,$0.7$,-0.7265625,0.20200892857142855
1,$0.9$,-0.6640625,0.03125
1,$1$,-0.6484375,0.1171875
1,$0.0$,-0.875,0.0
10,$0.1$,-0.8671875,0.44140625
420,$0.3$,-0.84375,0.5086495535714286
12,$0.5$,-0.7578125,0.3515625
30,$0.7$,-0.6796875,0.10234375
2,$0.9$,-0.625,0.09375
1,$1$,-0.6328125,0.125
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
330,$0.3$,-0.828125,0.4350142045454545
22,$0.5$,-0.6953125,0.25355113636363635
6,$0.7$,-0.7109375,0.10546875
1,$0.9$,-0.5625,0.1171875
1,$1$,-0.546875,0.140625
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
60,$0.3$,-0.78125,0.421875
84,$0.5$,-0.765625,0.03125
6,$0.7$,-0.6328125,0.13671875
6,$0.9$,-0.640625,0.16015625
1,$1$,-0.6328125,0.1484375
1,$0.0$,-1.0,1.0
1,$0.1$,-0.9609375,0.953125
638,$0.3$,-0.828125,0.32037372648902823
6,$0.5$,-0.78125,0.24609375
6,$0.7$,-0.7421875,0.1953125
1,$0.9$,-0.703125,0.0078125
1,$1$,-0.6640625,0.0859375
1,$0.0$,-1.0,1.0
1,$0.1$,-1.0,1.0
36,$0.3$,-0.8359375,0.5
12,$0.5$,-0.8515625,0.60546875
2,$0.7$,-0.796875,0.62890625
2,$0.9$,-0.703125,0.50390625
1,$1$,-0.65625,0.3984375
10,$0.0$,-0.859375,0.0625
1,$0.1$,-1.0,1.0
210,$0.3$,-0.7734375,0.15792410714285715
18,$0.5$,-0.7109375,0.28125
6,$0.7$,-0.59375,0.0546875
2,$0.9$,-0.578125,0.32421875
