length,$r_{stable}$,fct,Energy,Consensus
12002,0.00390625,4,-0.99609375,0.58203125
4508,0.0078125,8,-0.99609375,0.10766103316326532
12002,0.01171875,12,-0.9921875,0.2734375
12002,0.015625,16,-0.9921875,0.52734375
12002,0.01953125,20,-0.98828125,0.3125
12002,0.0234375,24,-0.9921875,0.767578125
12002,0.02734375,28,-0.98046875,0.416015625
12002,0.03125,32,-0.9921875,0.0234375
12002,0.03515625,36,-0.9765625,0.576171875
12002,0.0390625,40,-0.9765625,0.1015625
12002,0.04296875,44,-0.97265625,0.0390625
12002,0.046875,48,-0.98046875,0.009765625
12002,0.05078125,52,-0.96875,0.294921875
12002,0.0546875,56,-0.984375,0.625
12002,0.05859375,60,-0.98046875,0.103515625
12002,0.0625,64,-0.97265625,0.08984375
12002,0.06640625,68,-0.9765625,0.162109375
12002,0.0703125,72,-0.96875,0.103515625
12002,0.07421875,76,-0.96875,0.435546875
12002,0.078125,80,-0.95703125,0.203125
512,0.0,0,-0.94140625,0.34375
1,0.00390625,4,-1.0,1.0
84,0.0078125,8,-0.99609375,0.4462890625
1209,0.01171875,12,-0.99609375,0.89453125
399,0.015625,16,-0.99609375,0.26953125
12002,0.01953125,20,-0.9921875,0.47265625
12002,0.0234375,24,-0.984375,0.326171875
12002,0.02734375,28,-0.9921875,0.39453125
12002,0.03125,32,-0.98046875,0.037109375
12002,0.03515625,36,-0.98046875,0.236328125
12002,0.0390625,40,-0.96875,0.17578125
12002,0.04296875,44,-0.98046875,0.091796875
6300,0.046875,48,-0.98046875,0.2421875
12002,0.05078125,52,-0.96484375,0.162109375
12002,0.0546875,56,-0.96875,0.0078125
12002,0.05859375,60,-0.9765625,0.080078125
12002,0.0625,64,-0.984375,0.1875
12002,0.06640625,68,-0.96875,0.158203125
12002,0.0703125,72,-0.9609375,0.396484375
12002,0.07421875,76,-0.97265625,0.1328125
12002,0.078125,80,-0.953125,0.064453125
512,0.0,0,-0.99609375,0.96875
12002,0.00390625,4,-0.99609375,0.302734375
12002,0.0078125,8,-0.9921875,0.142578125
