length,$p_{stable}$,SpinGlass,Magnetization
2,$0.9$,-0.640625,0.05859375
1,$1$,-0.59375,0.03125
1,$0.0$,-1.0,1.0
3002,$0.1$,-0.953125,0.1484375
1260,$0.3$,-0.828125,0.1015749007936508
420,$0.5$,-0.796875,0.20703125
12,$0.7$,-0.703125,0.0703125
2,$0.9$,-0.671875,0.0234375
1,$1$,-0.65625,0.0078125
127,$0.0$,-0.96875,0.2125984251968504
3002,$0.1$,-0.9375,0.3984375
840,$0.3$,-0.875,0.3125
60,$0.5$,-0.796875,0.2734375
60,$0.7$,-0.71875,0.1484375
6,$0.9$,-0.671875,0.18359375
1,$1$,-0.640625,0.1875
127,$0.0$,-0.953125,0.08661417322834647
140,$0.1$,-0.953125,0.15234375
120,$0.3$,-0.890625,0.29296875
12,$0.5$,-0.8125,0.01953125
12,$0.7$,-0.75,0.01171875
6,$0.9$,-0.71875,0.05078125
1,$1$,-0.734375,0.0
127,$0.0$,-0.96875,0.8897637795275591
3002,$0.1$,-0.953125,0.203125
360,$0.3$,-0.84375,0.07534722222222222
120,$0.5$,-0.796875,0.05260416666666667
12,$0.7$,-0.703125,0.0703125
2,$0.9$,-0.65625,0.00390625
1,$1$,-0.609375,0.0390625
127,$0.0$,-0.984375,0.9212598425196852
3002,$0.1$,-0.9375,0.0625
60,$0.3$,-0.875,0.2109375
12,$0.5$,-0.8125,0.02473958333333333
60,$0.7$,-0.71875,0.0703125
2,$0.9$,-0.71875,0.05078125
1,$1$,-0.65625,0.078125
127,$0.0$,-0.96875,0.968503937007874
2100,$0.1$,-0.9375,0.55078125
168,$0.3$,-0.84375,0.203125
12,$0.5$,-0.765625,0.08203125
12,$0.7$,-0.71875,0.02734375
6,$0.9$,-0.640625,0.08203125
1,$1$,-0.625,0.046875
1,$0.0$,-1.0,1.0
3002,$0.1$,-0.9375,0.1015625
72,$0.3$,-0.875,0.08203125
60,$0.5$,-0.8125,0.0859375
12,$0.7$,-0.71875,0.0625
2,$0.9$,-0.65625,0.02734375
1,$1$,-0.625,0.0390625
127,$0.0$,-0.9375,0.11811023622047245
3002,$0.1$,-0.9375,0.0390625
168,$0.3$,-0.875,0.17578125
36,$0.5$,-0.78125,0.265625
12,$0.7$,-0.734375,0.19921875
2,$0.9$,-0.65625,0.140625
1,$1$,-0.625,0.09375
127,$0.0$,-0.9375,0.8582677165354331
1800,$0.1$,-0.953125,0.234375
840,$0.3$,-0.84375,0.046223958333333336
420,$0.5$,-0.78125,0.03683035714285714
12,$0.7$,-0.75,0.1328125
6,$0.9$,-0.703125,0.08984375
1,$1$,-0.640625,0.0625
129,$0.0$,-0.984375,0.17829457364341084
200,$0.1$,-0.984375,0.23046875
3002,$0.3$,-0.875,0.0625
30,$0.5$,-0.796875,0.04296875
12,$0.7$,-0.703125,0.02083333333333333
2,$0.9$,-0.65625,0.125
1,$1$,-0.578125,0.0234375
1,$0.0$,-1.0,1.0
3002,$0.1$,-0.9375,0.0703125
3002,$0.3$,-0.875,0.09375
12,$0.5$,-0.765625,0.1171875
12,$0.7$,-0.71875,0.30078125
4,$0.9$,-0.625,0.20703125
1,$1$,-0.609375,0.1484375
129,$0.0$,-0.984375,0.9069767441860463
1260,$0.1$,-0.921875,0.203125
3002,$0.3$,-0.859375,0.359375
60,$0.5$,-0.828125,0.035416666666666666
60,$0.7$,-0.71875,0.02265625
2,$0.9$,-0.65625,0.07421875
1,$1$,-0.59375,0.0078125
129,$0.0$,-0.9375,0.24031007751937986
3002,$0.1$,-0.953125,0.2421875
420,$0.3$,-0.890625,0.12109375
12,$0.5$,-0.796875,0.25390625
12,$0.7$,-0.75,0.26171875
2,$0.9$,-0.71875,0.09765625
1,$1$,-0.703125,0.1328125
1,$0.0$,-1.0,1.0
3002,$0.1$,-0.96875,0.0546875
120,$0.3$,-0.875,0.16796875
60,$0.5$,-0.890625,0.296875
6,$0.7$,-0.828125,0.04296875
6,$0.9$,-0.6875,0.09765625
1,$1$,-0.671875,0.046875
129,$0.0$,-0.953125,0.5968992248062015
264,$0.1$,-0.953125,0.6640625
420,$0.3$,-0.875,0.30078125
12,$0.5$,-0.765625,0.2265625
12,$0.7$,-0.734375,0.1171875
2,$0.9$,-0.609375,0.125
1,$1$,-0.609375,0.1171875
1,$0.0$,-1.0,1.0
3002,$0.1$,-0.953125,0.46875
840,$0.3$,-0.859375,0.2109375
420,$0.5$,-0.78125,0.031138392857142858
12,$0.7$,-0.6875,0.036458333333333336
2,$0.9$,-0.625,0.0234375
1,$1$,-0.578125,0.0078125
127,$0.0$,-0.9375,0.8110236220472441
3002,$0.1$,-0.921875,0.0703125
3002,$0.3$,-0.875,0.0859375
12,$0.5$,-0.8125,0.109375
30,$0.7$,-0.734375,0.029947916666666668
6,$0.9$,-0.765625,0.0390625
1,$1$,-0.671875,0.0390625
129,$0.0$,-0.90625,0.05111434108527132
3002,$0.1$,-0.953125,0.46875
264,$0.3$,-0.859375,0.0938091856060606
840,$0.5$,-0.765625,0.101953125
6,$0.7$,-0.796875,0.046875
2,$0.9$,-0.65625,0.078125
1,$1$,-0.609375,0.015625
129,$0.0$,-0.984375,0.9534883720930232
3002,$0.1$,-0.953125,0.0234375
420,$0.3$,-0.859375,0.052901785714285714
24,$0.5$,-0.84375,0.1328125
6,$0.7$,-0.796875,0.12109375
2,$0.9$,-0.6875,0.0390625
1,$1$,-0.65625,0.046875
127,$0.0$,-0.96875,0.9212598425196852
135,$0.1$,-0.984375,0.15625
168,$0.3$,-0.828125,0.09765625
420,$0.5$,-0.8125,0.1328125
12,$0.7$,-0.75,0.05859375
2,$0.9$,-0.625,0.00390625
1,$1$,-0.609375,0.0078125
129,$0.0$,-0.953125,0.7984496124031008
56,$0.1$,-0.984375,0.109375
60,$0.3$,-0.875,0.234375
180,$0.5$,-0.765625,0.05668402777777778
12,$0.7$,-0.703125,0.036458333333333336
2,$0.9$,-0.625,0.01953125
1,$1$,-0.609375,0.0390625
127,$0.0$,-0.890625,0.3228346456692913
10,$0.1$,-0.984375,0.09765625
