length,$p_{stable}$,SpinGlass,Magnetization
1680,$0.1$,-0.96875,0.75
360,$0.3$,-0.890625,0.03962673611111111
420,$0.5$,-0.765625,0.07764136904761905
60,$0.7$,-0.734375,0.15625
2,$0.9$,-0.65625,0.04296875
1,$1$,-0.671875,0.0625
255,$0.0$,0.0,0.05098039215686274
2502,$0.1$,-0.953125,0.171875
2502,$0.3$,-0.890625,0.1484375
60,$0.5$,-0.890625,0.125
60,$0.7$,-0.75,0.15625
6,$0.9$,-0.703125,0.0859375
1,$1$,-0.671875,0.078125
255,$0.0$,0.046875,0.011764705882352941
2502,$0.1$,-0.9375,0.359375
60,$0.3$,-0.90625,0.019791666666666662
36,$0.5$,-0.8125,0.265625
60,$0.7$,-0.75,0.03697916666666667
12,$0.9$,-0.6875,0.109375
1,$1$,-0.640625,0.015625
255,$0.0$,0.09375,0.0039215686274509795
2502,$0.1$,-0.9375,0.328125
360,$0.3$,-0.90625,0.04557291666666666
12,$0.5$,-0.765625,0.1015625
60,$0.7$,-0.734375,0.171875
2,$0.9$,-0.71875,0.12109375
1,$1$,-0.65625,0.078125
255,$0.0$,0.0,0.0039215686274509795
2502,$0.1$,-0.96875,0.1015625
840,$0.3$,-0.890625,0.08532366071428571
420,$0.5$,-0.78125,0.23046875
12,$0.7$,-0.8125,0.1484375
6,$0.9$,-0.734375,0.08203125
1,$1$,-0.625,0.015625
255,$0.0$,-0.109375,0.1450980392156863
540,$0.1$,-0.953125,0.44140625
2502,$0.3$,-0.890625,0.28125
12,$0.5$,-0.828125,0.09505208333333333
60,$0.7$,-0.75,0.09765625
6,$0.9$,-0.75,0.25
1,$1$,-0.6875,0.1953125
255,$0.0$,-0.046875,0.043137254901960784
105,$0.1$,-0.984375,0.171875
24,$0.3$,-0.875,0.1328125
12,$0.5$,-0.84375,0.08984375
6,$0.7$,-0.796875,0.046875
2,$0.9$,-0.703125,0.109375
1,$1$,-0.6875,0.109375
255,$0.0$,0.046875,0.035294117647058816
240,$0.1$,-0.953125,0.12890625
420,$0.3$,-0.84375,0.027418154761904758
60,$0.5$,-0.828125,0.15234375
60,$0.7$,-0.78125,0.08203125
2,$0.9$,-0.71875,0.0703125
1,$1$,-0.671875,0.0859375
255,$0.0$,0.0625,0.0039215686274509795
13,$0.1$,-0.984375,0.6484375
420,$0.3$,-0.859375,0.040364583333333336
60,$0.5$,-0.8125,0.25390625
12,$0.7$,-0.734375,0.05859375
6,$0.9$,-0.75,0.014322916666666666
1,$1$,-0.71875,0.015625
255,$0.0$,-0.046875,0.035294117647058816
2502,$0.1$,-0.953125,0.2109375
180,$0.3$,-0.875,0.21484375
12,$0.5$,-0.828125,0.09765625
12,$0.7$,-0.75,0.1640625
6,$0.9$,-0.625,0.05859375
1,$1$,-0.640625,0.0625
255,$0.0$,0.015625,0.027450980392156862
2502,$0.1$,-0.953125,0.390625
1260,$0.3$,-0.875,0.0330109126984127
420,$0.5$,-0.796875,0.3359375
12,$0.7$,-0.78125,0.04296875
2,$0.9$,-0.671875,0.06640625
1,$1$,-0.640625,0.1015625
255,$0.0$,-0.015625,0.05882352941176471
2502,$0.1$,-0.953125,0.171875
2502,$0.3$,-0.890625,0.1328125
12,$0.5$,-0.796875,0.029947916666666668
12,$0.7$,-0.78125,0.265625
6,$0.9$,-0.71875,0.2109375
1,$1$,-0.703125,0.125
255,$0.0$,0.015625,0.11372549019607844
140,$0.1$,-0.96875,0.74609375
2502,$0.3$,-0.859375,0.0078125
60,$0.5$,-0.828125,0.1875
6,$0.7$,-0.78125,0.2109375
6,$0.9$,-0.734375,0.2578125
1,$1$,-0.671875,0.1796875
255,$0.0$,0.046875,0.043137254901960784
880,$0.1$,-0.96875,0.671875
2502,$0.3$,-0.90625,0.0390625
24,$0.5$,-0.8125,0.1640625
420,$0.7$,-0.765625,0.03288690476190476
6,$0.9$,-0.71875,0.1484375
1,$1$,-0.75,0.0625
255,$0.0$,-0.015625,0.0039215686274509795
2502,$0.1$,-0.953125,0.3359375
420,$0.3$,-0.875,0.1640625
420,$0.5$,-0.8125,0.09765625
6,$0.7$,-0.734375,0.109375
6,$0.9$,-0.65625,0.018229166666666668
1,$1$,-0.625,0.0703125
255,$0.0$,-0.046875,0.07450980392156863
1200,$0.1$,-0.96875,0.10610677083333334
2502,$0.3$,-0.90625,0.0546875
12,$0.5$,-0.8125,0.171875
6,$0.7$,-0.78125,0.1796875
2,$0.9$,-0.6875,0.09375
1,$1$,-0.6875,0.078125
255,$0.0$,-0.015625,0.05882352941176471
2502,$0.1$,-0.9375,0.359375
2502,$0.3$,-0.859375,0.078125
420,$0.5$,-0.796875,0.203125
24,$0.7$,-0.765625,0.022135416666666668
6,$0.9$,-0.640625,0.05859375
1,$1$,-0.65625,0.0859375
255,$0.0$,0.015625,0.011764705882352941
1456,$0.1$,-0.96875,0.1908911401098901
840,$0.3$,-0.828125,0.06599702380952381
12,$0.5$,-0.734375,0.0390625
6,$0.7$,-0.6875,0.028645833333333325
2,$0.9$,-0.703125,0.01171875
1,$1$,-0.65625,0.046875
255,$0.0$,-0.015625,0.027450980392156862
84,$0.1$,-0.96875,0.3046875
2502,$0.3$,-0.875,0.1171875
60,$0.5$,-0.84375,0.1171875
60,$0.7$,-0.78125,0.14453125
12,$0.9$,-0.75,0.0703125
1,$1$,-0.703125,0.109375
255,$0.0$,0.015625,0.0196078431372549
36,$0.1$,-0.96875,0.21875
2502,$0.3$,-0.90625,0.0546875
120,$0.5$,-0.796875,0.21484375
6,$0.7$,-0.734375,0.03125
6,$0.9$,-0.703125,0.1015625
1,$1$,-0.671875,0.078125
255,$0.0$,-0.046875,0.13725490196078433
258,$0.1$,-0.96875,0.35546875
210,$0.3$,-0.921875,0.1328125
120,$0.5$,-0.8125,0.05546875
6,$0.7$,-0.796875,0.14453125
4,$0.9$,-0.796875,0.09375
1,$1$,-0.78125,0.140625
255,$0.0$,-0.046875,0.1215686274509804
480,$0.1$,-0.984375,0.6796875
2502,$0.3$,-0.859375,0.1796875
12,$0.5$,-0.78125,0.2734375
6,$0.7$,-0.734375,0.203125
2,$0.9$,-0.71875,0.21484375
1,$1$,-0.65625,0.2421875
255,$0.0$,-0.03125,0.0039215686274509795
312,$0.1$,-0.96875,0.77734375
60,$0.3$,-0.90625,0.21484375
12,$0.5$,-0.828125,0.02734375
12,$0.7$,-0.75,0.046875
2,$0.9$,-0.671875,0.0390625
1,$1$,-0.578125,0.015625
255,$0.0$,-0.078125,0.07450980392156863
2502,$0.1$,-0.953125,0.1484375
840,$0.3$,-0.875,0.2578125
84,$0.5$,-0.8125,0.051153273809523815
60,$0.7$,-0.734375,0.0703125
4,$0.9$,-0.71875,0.05078125
1,$1$,-0.671875,0.046875
255,$0.0$,-0.0625,0.027450980392156862
2502,$0.1$,-0.953125,0.375
2502,$0.3$,-0.890625,0.1015625
60,$0.5$,-0.828125,0.020572916666666663
6,$0.7$,-0.765625,0.13671875
6,$0.9$,-0.6875,0.2109375
1,$1$,-0.625,0.125
255,$0.0$,0.0625,0.043137254901960784
2502,$0.1$,-0.9375,0.1015625
252,$0.3$,-0.90625,0.16015625
2502,$0.5$,-0.859375,0.0703125
12,$0.7$,-0.84375,0.09375
2,$0.9$,-0.71875,0.0703125
1,$1$,-0.6875,0.09375
255,$0.0$,0.09375,0.011764705882352941
2502,$0.1$,-0.953125,0.234375
420,$0.3$,-0.84375,0.1484375
660,$0.5$,-0.828125,0.041500946969696965
12,$0.7$,-0.75,0.03125
2,$0.9$,-0.703125,0.0625
1,$1$,-0.671875,0.015625
255,$0.0$,0.046875,0.0039215686274509795
2502,$0.1$,-0.953125,0.125
420,$0.3$,-0.875,0.08683035714285714
210,$0.5$,-0.8125,0.08203125
12,$0.7$,-0.734375,0.010416666666666666
2,$0.9$,-0.59375,0.01171875
1,$1$,-0.609375,0.0234375
255,$0.0$,-0.0625,0.035294117647058816
1530,$0.1$,-0.953125,0.48046875
60,$0.3$,-0.875,0.15234375
420,$0.5$,-0.84375,0.19140625
12,$0.7$,-0.765625,0.078125
2,$0.9$,-0.75,0.04296875
1,$1$,-0.75,0.0234375
255,$0.0$,0.0,0.05098039215686274
1292,$0.1$,-0.96875,0.359375
60,$0.3$,-0.890625,0.21875
180,$0.5$,-0.796875,0.21484375
60,$0.7$,-0.734375,0.16015625
2,$0.9$,-0.71875,0.08984375
1,$1$,-0.6875,0.0859375
255,$0.0$,-0.03125,0.08235294117647059
2502,$0.1$,-0.9375,0.359375
2502,$0.3$,-0.90625,0.4140625
60,$0.5$,-0.84375,0.12109375
12,$0.7$,-0.8125,0.1796875
2,$0.9$,-0.703125,0.30859375
1,$1$,-0.671875,0.21875
255,$0.0$,-0.140625,0.043137254901960784
420,$0.1$,-0.96875,0.33203125
1260,$0.3$,-0.859375,0.09375
420,$0.5$,-0.765625,0.024776785714285716
12,$0.7$,-0.71875,0.2578125
2,$0.9$,-0.609375,0.0703125
1,$1$,-0.59375,0.03125
255,$0.0$,-0.015625,0.0039215686274509795
