init_magnet,length,Magnetization_mean,Magnetization_min,Magnetization_max,Magnetization_std,SpinGlass,unstables
0.6,2,0.8359375,0.828125,0.84375,0.0078125,-112.0,8
0.6,2,0.8359375,0.828125,0.84375,0.0078125,-112.0,9
0.6,2,0.8359375,0.828125,0.84375,0.0078125,-112.0,10
0.6,2,0.8359375,0.828125,0.84375,0.0078125,-112.0,11
0.6,2,0.8359375,0.828125,0.84375,0.0078125,-112.0,12
0.6,2,0.8359375,0.828125,0.84375,0.0078125,-112.0,13
0.6,2,0.8359375,0.828125,0.84375,0.0078125,-112.0,14
0.6,2,0.8359375,0.828125,0.84375,0.0078125,-112.0,15
0.6,2,0.8359375,0.828125,0.84375,0.0078125,-112.0,16
0.6,2,0.828125,0.8125,0.84375,0.015625,-112.0,17
0.6,2,0.828125,0.8125,0.84375,0.015625,-112.0,18
0.6,2,0.828125,0.8125,0.84375,0.015625,-112.0,19
0.6,2,0.765625,0.75,0.78125,0.015625,-108.0,20
0.6,2,0.765625,0.75,0.78125,0.015625,-108.0,21
0.6,2,0.765625,0.75,0.78125,0.015625,-108.0,22
0.6,2,0.765625,0.75,0.78125,0.015625,-108.0,23
0.6,2,0.7578125,0.734375,0.78125,0.0234375,-108.0,24
0.6,2,0.7578125,0.734375,0.78125,0.0234375,-108.0,25
0.6,2,0.7578125,0.734375,0.78125,0.0234375,-108.0,26
0.6,2,0.7578125,0.734375,0.78125,0.0234375,-108.0,27
0.6,2,0.7578125,0.734375,0.78125,0.0234375,-108.0,28
0.6,2,0.7578125,0.734375,0.78125,0.0234375,-108.0,29
0.6,2,0.7578125,0.734375,0.78125,0.0234375,-108.0,30
0.6,2,0.7578125,0.734375,0.78125,0.0234375,-108.0,31
0.6,2,0.7578125,0.734375,0.78125,0.0234375,-108.0,32
0.6,2,0.7578125,0.734375,0.78125,0.0234375,-108.0,33
0.6,2,0.7578125,0.734375,0.78125,0.0234375,-108.0,34
0.6,2,0.7578125,0.734375,0.78125,0.0234375,-108.0,35
0.6,2,0.7578125,0.734375,0.78125,0.0234375,-108.0,36
0.6,2,0.765625,0.75,0.78125,0.015625,-108.0,37
0.6,2,0.765625,0.75,0.78125,0.015625,-108.0,38
0.6,2,0.765625,0.75,0.78125,0.015625,-108.0,39
0.6,2,0.765625,0.75,0.78125,0.015625,-108.0,40
0.6,2,0.765625,0.75,0.78125,0.015625,-108.0,41
0.6,2,0.734375,0.703125,0.765625,0.03125,-104.0,42
0.6,2,0.734375,0.703125,0.765625,0.03125,-104.0,43
0.6,2,0.765625,0.734375,0.796875,0.03125,-108.0,44
0.6,2,0.796875,0.78125,0.8125,0.015625,-112.0,45
0.6,2,0.796875,0.78125,0.8125,0.015625,-112.0,46
0.6,2,0.796875,0.78125,0.8125,0.015625,-112.0,47
0.6,2,0.796875,0.78125,0.8125,0.015625,-112.0,48
0.6,2,0.796875,0.78125,0.8125,0.015625,-112.0,49
0.6,2,0.8515625,0.84375,0.859375,0.0078125,-116.0,50
0.6,2,0.8515625,0.84375,0.859375,0.0078125,-116.0,51
0.6,4,0.8046875,0.765625,0.828125,0.0234375,-112.0,52
0.6,4,0.8046875,0.765625,0.828125,0.0234375,-112.0,53
0.6,4,0.8046875,0.765625,0.828125,0.0234375,-112.0,54
0.6,4,0.8046875,0.765625,0.828125,0.0234375,-112.0,55
0.6,4,0.8046875,0.765625,0.828125,0.0234375,-112.0,56
0.6,4,0.8046875,0.765625,0.828125,0.0234375,-112.0,57
0.6,4,0.8046875,0.765625,0.828125,0.0234375,-112.0,58
0.6,2,0.8515625,0.84375,0.859375,0.0078125,-116.0,59
0.6,2,0.8515625,0.84375,0.859375,0.0078125,-116.0,60
0.6,2,0.8515625,0.84375,0.859375,0.0078125,-116.0,61
0.6,2,0.90625,0.890625,0.921875,0.015625,-120.0,62
0.6,6,0.765625,0.734375,0.796875,0.020171788261496962,-116.0,63
0.6,6,0.7734375,0.75,0.796875,0.014959798558692783,-116.0,64
0.6,6,0.7734375,0.75,0.796875,0.014959798558692783,-116.0,65
0.6,6,0.7734375,0.75,0.796875,0.014959798558692783,-116.0,66
0.6,6,0.7734375,0.75,0.796875,0.014959798558692783,-116.0,67
0.6,6,0.7734375,0.75,0.796875,0.014959798558692783,-116.0,68
0.6,6,0.8125,0.796875,0.828125,0.01275775907699572,-120.0,69
0.6,6,0.8125,0.796875,0.828125,0.01275775907699572,-120.0,70
0.6,6,0.8125,0.796875,0.828125,0.01275775907699572,-120.0,71
0.6,24,0.7421875,0.671875,0.8125,0.0380065612482459,-120.0,72
0.6,24,0.7421875,0.671875,0.8125,0.0380065612482459,-120.0,73
0.6,24,0.7421875,0.671875,0.8125,0.0380065612482459,-120.0,74
0.6,24,0.7421875,0.671875,0.8125,0.0380065612482459,-120.0,75
0.6,24,0.7421875,0.671875,0.8125,0.0380065612482459,-120.0,76
0.6,24,0.7421875,0.671875,0.8125,0.0380065612482459,-120.0,77
0.6,24,0.7421875,0.671875,0.8125,0.0380065612482459,-120.0,78
0.6,24,0.7421875,0.671875,0.8125,0.0380065612482459,-120.0,79
0.6,18,0.734375,0.671875,0.796875,0.041666666666666664,-120.0,80
0.6,18,0.734375,0.671875,0.796875,0.041666666666666664,-120.0,81
0.6,18,0.734375,0.671875,0.796875,0.041666666666666664,-120.0,82
0.6,18,0.734375,0.671875,0.796875,0.041666666666666664,-120.0,83
0.6,18,0.734375,0.671875,0.796875,0.041666666666666664,-120.0,84
0.6,18,0.734375,0.671875,0.796875,0.041666666666666664,-120.0,85
0.6,18,0.734375,0.671875,0.796875,0.041666666666666664,-120.0,86
0.6,18,0.734375,0.671875,0.796875,0.041666666666666664,-120.0,87
0.6,18,0.734375,0.671875,0.796875,0.041666666666666664,-120.0,88
0.6,9,0.78125,0.71875,0.84375,0.041666666666666664,-124.0,89
0.6,9,0.78125,0.71875,0.84375,0.041666666666666664,-124.0,90
0.6,45,0.765625,0.671875,0.859375,0.0459987545121242,-124.0,91
0.6,45,0.765625,0.671875,0.859375,0.0459987545121242,-124.0,92
0.6,45,0.765625,0.671875,0.859375,0.0459987545121242,-124.0,93
0.6,45,0.765625,0.671875,0.859375,0.0459987545121242,-124.0,94
0.6,45,0.765625,0.671875,0.859375,0.0459987545121242,-124.0,95
0.6,45,0.765625,0.671875,0.859375,0.0459987545121242,-124.0,96
0.6,45,0.765625,0.671875,0.859375,0.0459987545121242,-124.0,97
0.6,45,0.765625,0.671875,0.859375,0.0459987545121242,-124.0,98
0.6,18,0.7578125,0.671875,0.84375,0.04780614518407765,-124.0,99
0.6,18,0.7578125,0.671875,0.84375,0.04780614518407765,-124.0,100
0.6,18,0.7578125,0.671875,0.84375,0.04780614518407765,-124.0,101
0.6,90,0.46875,0.296875,0.65625,0.06925320891081109,-120.0,102
0.6,90,0.46875,0.296875,0.65625,0.06925320891081109,-120.0,103
0.6,30,0.578125,0.46875,0.671875,0.05590169943749474,-120.0,104
0.6,30,0.8671875,0.796875,0.9375,0.034646184103255394,-124.0,105
0.6,240,0.7109375,0.53125,0.875,0.08093890764541695,-120.0,106
0.6,240,0.7109375,0.53125,0.875,0.08093890764541695,-120.0,107
0.6,240,0.7109375,0.53125,0.875,0.08093890764541695,-120.0,108
0.6,240,0.7109375,0.53125,0.875,0.08093890764541695,-120.0,109
0.6,240,0.7109375,0.53125,0.875,0.08093890764541695,-120.0,110
0.6,30,0.8671875,0.796875,0.9375,0.034646184103255394,-124.0,111
0.6,30,0.8671875,0.796875,0.9375,0.034646184103255394,-124.0,112
0.6,30,0.8671875,0.796875,0.9375,0.034646184103255394,-124.0,113
0.6,30,0.8671875,0.796875,0.9375,0.034646184103255394,-124.0,114
0.6,30,0.8671875,0.796875,0.9375,0.034646184103255394,-124.0,115
0.6,30,0.8671875,0.796875,0.9375,0.034646184103255394,-124.0,116
0.6,42,0.796875,0.671875,0.921875,0.06844833709587456,-124.0,117
0.6,154,0.7578125,0.578125,0.9375,0.08005430285905936,-124.0,118
0.6,154,0.7578125,0.578125,0.9375,0.08005430285905936,-124.0,119
0.6,154,0.7578125,0.578125,0.9375,0.08005430285905936,-124.0,120
0.6,434,0.6015625,0.265625,0.9375,0.1532923192995983,-124.0,121
0.6,434,0.6015625,0.265625,0.9375,0.1532923192995983,-124.0,122
0.6,1,1.0,1.0,1.0,0.0,-128.0,123
0.8,1,1.0,1.0,1.0,0.0,-128.0,0
